UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.943317230481386,VIPER
P15336,ATF2,tf,2.005759154464703,VIPER
P18850,ATF6,tf,5.291863296515812,VIPER
Q16254,E2F4,tf,6.1494988819790635,VIPER
P03372,ESR1,tf,3.029476681646842,VIPER
Q92731,ESR2,tf,4.809507480179333,VIPER
P14921,ETS1,tf,2.375743502592188,VIPER
O43524,FOXO3,tf,3.590596413986995,VIPER
P98177,FOXO4,tf,3.091152998235991,VIPER
P15976,GATA1,tf,-2.8875688635569907,VIPER
P10070,GLI2,tf,-2.001991417605534,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.4218259461459475,VIPER
Q16665,HIF1A,tf,6.444128671541747,VIPER
P20823,HNF1A,tf,-5.033300246017265,VIPER
P05412,JUN,rec,0,constrains
P01106,MYC,tf,10.464781230282814,VIPER
Q16236,NFE2L2,tf,4.064323392718096,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,1.9717356930006469,VIPER
Q13285,NR5A1,tf,-3.328216712749774,VIPER
P37231,PPARG,tf,2.3187889889128375,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.661748347261387,VIPER
P48382,RFX5,tf,5.993388100577384,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.025178762079417,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.5962596852346453,VIPER
P08047,SP1,tf,4.149955184101442,VIPER
Q12772,SREBF2,tf,2.127769953246691,VIPER
P11831,SRF,tf,2.107249382939198,VIPER
P42224,STAT1,tf,3.5321198026992504,VIPER
P40763,STAT3,tf,3.505417135077945,VIPER
P05549,TFAP2A,tf,2.9659665010414726,VIPER
Q92754,TFAP2C,tf,2.0343342677627687,VIPER
P19532,TFE3,tf,3.982133195493701,VIPER
P19484,TFEB,tf,5.251403430257266,VIPER
P04637,TP53,rec,0,constrains
Q15853,USF2,tf,1.9635428105854944,VIPER
P11473,VDR,tf,2.6067545282939006,VIPER
O14896,IRF6,tf,-2.58462589613112,PhosphoScore
P06748,NPM1,tf,4.15353470089101,PhosphoScore
Q2M2I8,AAK1,kin,-6.659027548490611,VIPER
P00519,ABL1,kin,3.5991054291231244,VIPER
P27037,ACVR2A,kin,-6.084459707602493,VIPER
Q13705,ACVR2B,kin,-6.317940480632996,VIPER
Q9UM73,ALK,kin,3.378113252691601,VIPER
Q96GD4,AURKB,kin,-1.7370621454042483,VIPER
P30530,AXL,kin,2.778296168793003,VIPER
P51451,BLK,kin,2.775162889584618,VIPER
P36894,BMPR1A,kin,-6.597685676913776,VIPER
O00238,BMPR1B,kin,-8.948040178883902,VIPER
Q13873,BMPR2,kin,-2.6629146196189826,VIPER
P51813,BMX,kin,3.2302668147673637,VIPER
Q06187,BTK,kin,2.3967716181785774,VIPER
Q13557,CAMK2D,kin,2.7151458937702913,VIPER+PhosphoScore
Q16566,CAMK4,kin,2.560102544510554,VIPER
Q8N5S9,CAMKK1,kin,4.039521510479261,VIPER
Q96RR4,CAMKK2,kin,2.4018693009449,VIPER
P06493,CDK1,kin,-4.87597903927077,VIPER+PhosphoScore
Q15131,CDK10,kin,-8.003290584587692,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,-2.815724431965756,VIPER
O94921,CDK14,kin,-3.9189088767775098,VIPER
Q00536,CDK16,kin,-4.666037263822562,VIPER
Q00537,CDK17,kin,-2.4551344668684676,VIPER
Q07002,CDK18,kin,-2.067108665197984,VIPER
P24941,CDK2,kin,-11.61797450247805,VIPER
Q00526,CDK3,kin,-10.668534018593736,VIPER
P11802,CDK4,kin,-7.248719973467769,VIPER
Q00535,CDK5,kin,-9.679403718300536,VIPER
Q15078,CDK5R1,kin,-3.4668395457498025,VIPER
Q00534,CDK6,kin,-10.686920350148888,VIPER
P50750,CDK9,kin,-2.748239803551765,VIPER
O15111,CHUK,kin,2.1644549349423996,VIPER
P49759,CLK1,kin,-4.584624570690214,VIPER
P49760,CLK2,kin,-7.181062449654172,VIPER
P49761,CLK3,kin,-7.373316080479753,VIPER
Q9HAZ1,CLK4,kin,-5.4488089632628505,VIPER
P07333,CSF1R,kin,3.1387168427366587,VIPER
P41240,CSK,kin,3.567853386695745,VIPER
P68400,CSNK2A1,kin,-3.8639947138841695,VIPER
P19784,CSNK2A2,kin,-2.9416531312260985,VIPER
SIGNOR-C83,CYCLINA2_CDK2,kin,-3.095155005284122,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.6842360554212013,VIPER
Q08345,DDR1,kin,2.5965595895038742,VIPER
Q16832,DDR2,kin,3.425592021782658,VIPER
P00533,EGFR,kin,3.6153469965317666,VIPER
P21709,EPHA1,kin,2.7858641292748456,VIPER
P54764,EPHA4,kin,2.062889846011078,VIPER
P54753,EPHB3,kin,2.007521049321382,VIPER
P54760,EPHB4,kin,2.1767475417931967,VIPER
P16591,FER,kin,4.197747172643772,VIPER
