UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.390343234705566,VIPER
P15336,ATF2,tf,3.3835334421483125,VIPER
P18848,ATF4,tf,2.1869993164083312,VIPER
P18850,ATF6,tf,5.12648731011204,VIPER
Q99626,CDX2,tf,-4.6120926402724445,VIPER
P49711,CTCF,rec,0,constrains
Q16254,E2F4,tf,5.748580723201195,VIPER
P18146,EGR1,tf,2.349134507206959,VIPER
P19419,ELK1,tf,3.450404193684593,VIPER
P03372,ESR1,tf,-0.1283489370056412,VIPER+PhosphoScore
Q92731,ESR2,tf,4.287013629654562,VIPER
P14921,ETS1,tf,2.3815773800950937,VIPER
Q01543,FLI1,tf,-2.4789941371080833,VIPER
O43524,FOXO3,tf,2.900654877446318,VIPER
P15976,GATA1,tf,-2.697471437969603,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.652359816342786,VIPER
Q16665,HIF1A,tf,5.604761821654172,VIPER
P20823,HNF1A,tf,-4.834938201368799,VIPER
P05412,JUN,rec,0,constrains
P01106,MYC,tf,10.610229034700124,VIPER
P04198,MYCN,tf,2.061012998532524,VIPER
Q16236,NFE2L2,tf,3.968485345338251,VIPER
Q14938,NFIX,tf,-2.1212195610664843,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.423053863911803,VIPER
P26367,PAX6,tf,-2.4500130011368735,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.315462475088867,VIPER
P48382,RFX5,tf,5.490244498059168,VIPER
Q13950,RUNX2,tf,1.9665859822041492,VIPER
Q13761,RUNX3,tf,-1.9621243807274096,VIPER
Q15797,SMAD1,tf,2.2241734459228746,VIPER
P84022,SMAD3,rec,0,constrains
SIGNOR-C451,SOX17_POU5F1,tf,-2.283474898323192,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-4.2456279574545395,VIPER
P08047,SP1,tf,3.8307214933226144,VIPER
P11831,SRF,tf,2.979168030066548,VIPER
P42224,STAT1,tf,3.225747134543778,VIPER
P40763,STAT3,tf,2.463785436897414,VIPER
P19532,TFE3,tf,4.210989094761868,VIPER
P19484,TFEB,tf,4.518693639920078,VIPER
P04637,TP53,rec,0,constrains
P22415,USF1,tf,2.3695424290250138,VIPER
Q15853,USF2,tf,2.2158849311611424,VIPER
P11473,VDR,tf,2.770808381922562,VIPER
P06748,NPM1,tf,3.052975010000872,PhosphoScore
Q12888,TP53BP1,tf,-1.9712227662574473,PhosphoScore
P46937,YAP1,tf,2.1989037348825966,PhosphoScore
Q2M2I8,AAK1,kin,-3.860861518679533,VIPER
P00519,ABL1,kin,3.3106749090477052,VIPER
P27037,ACVR2A,kin,-6.048116799160401,VIPER
Q13705,ACVR2B,kin,-4.018169292896819,VIPER
P31749,AKT1,rec,0,constrains
Q9UM73,ALK,kin,2.368117990917656,VIPER
Q96GD4,AURKB,kin,-0.3473003591336719,VIPER
P30530,AXL,kin,2.1110411673793004,VIPER
O14874,BCKDK,kin,3.4785405471707356,VIPER
P51451,BLK,kin,2.2603814083923353,VIPER
P36894,BMPR1A,kin,-7.849260726812333,VIPER
O00238,BMPR1B,kin,-7.351418034008569,VIPER
Q13873,BMPR2,kin,-2.315826713159121,VIPER
P51813,BMX,kin,2.6760955000214732,VIPER
Q8TDC3,BRSK1,kin,2.499822478275989,VIPER
Q8IWQ3,BRSK2,kin,5.669728729214853,VIPER
Q06187,BTK,kin,2.4833529890478823,VIPER
Q8IU85,CAMK1D,kin,5.069380249730355,VIPER
Q96NX5,CAMK1G,kin,3.757786161621368,VIPER
Q9UQM7,CAMK2A,kin,-2.1156617132364746,VIPER
Q13554,CAMK2B,kin,-4.118764844572648,VIPER
Q13557,CAMK2D,kin,4.5398630096222465,VIPER
Q16566,CAMK4,kin,11.528673605145856,VIPER
P06493,CDK1,kin,-7.837664546357236,VIPER+PhosphoScore
Q15131,CDK10,kin,-12.69146211992016,VIPER
P21127,CDK11B,kin,-2.2150934742194797,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,-7.466276956999852,VIPER
O94921,CDK14,kin,-6.4460444726075785,VIPER
Q00536,CDK16,kin,-9.431955714942204,VIPER
Q00537,CDK17,kin,-7.072060471009399,VIPER
Q07002,CDK18,kin,-6.838165862953128,VIPER
Q9BWU1,CDK19,kin,-5.5745100229330795,VIPER
P24941,CDK2,kin,-18.981076978820585,VIPER
Q8IZL9,CDK20,kin,-2.236231146115591,VIPER
Q00526,CDK3,kin,-15.8646233770364,VIPER
P11802,CDK4,kin,-10.106483060866616,VIPER
Q00535,CDK5,kin,-15.486138122219437,VIPER
Q00534,CDK6,kin,-12.424601205671282,VIPER
P50613,CDK7,kin,-5.315489290086512,VIPER
P49336,CDK8,kin,-5.106454802309934,VIPER
P50750,CDK9,kin,-7.968486024778962,VIPER
P49760,CLK2,kin,-6.936276800683191,VIPER
P49761,CLK3,kin,-11.246971542459187,VIPER
P07333,CSF1R,kin,2.059536142500434,VIPER
P41240,CSK,kin,2.38056982616705,VIPER
P68400,CSNK2A1,kin,-5.421578746430344,VIPER
P19784,CSNK2A2,kin,-4.691305002019287,VIPER
SIGNOR-C83,CYCLINA2_CDK2,kin,-1.9852854439623344,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-3.2008266544233233,VIPER
P53355,DAPK1,kin,3.3111785020977753,VIPER
Q9UIK4,DAPK2,kin,3.022555095431062,VIPER
O43293,DAPK3,kin,3.1503423508873123,VIPER
Q9BY84,DUSP16,phos,3.286605205825421,VIPER
Q16829,DUSP7,phos,2.7255003451256825,VIPER
Q13202,DUSP8,phos,3.812783950734759,VIPER
Q9Y463,DYRK1B,kin,-2.621409731361964,VIPER
Q92630,DYRK2,kin,-2.4981685598441303,VIPER
Q9NR20,DYRK4,kin,-3.0479116813451523,VIPER
P00533,EGFR,kin,2.8535554537788577,VIPER
P21709,EPHA1,kin,2.3439840179320117,VIPER
P54760,EPHB4,kin,2.1690532168183867,VIPER
Q8IXL6,FAM20C,kin,-6.214100784807783,VIPER
P11362,FGFR1,kin,1.9729942347806944,VIPER
P36888,FLT3,kin,2.3179808616505677,VIPER
P25098,GRK2,kin,-2.927111411877931,VIPER
Q8WTQ7,GRK7,kin,-9.062116792746018,VIPER
P49840,GSK3A,kin,-8.365777797579284,VIPER
P49841,GSK3B,kin,-4.408415409997422,VIPER
P08631,HCK,kin,2.5938065901373935,VIPER
Q86Z02,HIPK1,kin,-2.269396707976624,VIPER
