UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.394473771703603,VIPER
P15336,ATF2,tf,3.811884536164636,VIPER
P18848,ATF4,tf,2.3346690363717846,VIPER
P18850,ATF6,tf,4.483748409672424,VIPER
Q99626,CDX2,tf,-3.374909194880054,VIPER
Q16254,E2F4,tf,7.623723179363942,VIPER
P18146,EGR1,tf,2.1148336801985033,VIPER
P19419,ELK1,tf,3.49670095334665,VIPER
P03372,ESR1,tf,-0.7836794612376083,VIPER+PhosphoScore
Q92731,ESR2,tf,4.900856037240465,VIPER
P14921,ETS1,tf,2.036436406405898,VIPER
O43524,FOXO3,tf,2.5494654477555243,VIPER
P15976,GATA1,tf,-2.3737013340040365,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.2402437208248993,VIPER
Q16665,HIF1A,tf,5.186637965073551,VIPER
P20823,HNF1A,tf,-6.625877061440838,VIPER
P41235,HNF4A,tf,-2.576920370797962,VIPER
P01106,MYC,tf,10.963033829860546,VIPER
P04198,MYCN,tf,2.5968332388344693,VIPER
Q16236,NFE2L2,tf,4.195805929022584,VIPER
Q14938,NFIX,tf,-2.0180737480280246,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.2758816515062485,VIPER
Q13285,NR5A1,tf,-3.2444108676398975,VIPER
P26367,PAX6,tf,-2.3210361434874085,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.304335446184178,VIPER
P48382,RFX5,tf,4.926969855687817,VIPER
Q13950,RUNX2,tf,2.0957023664101384,VIPER
Q15797,SMAD1,tf,2.1661297511189197,VIPER
P84022,SMAD3,rec,0,constrains
SIGNOR-C451,SOX17_POU5F1,tf,-2.7357386546127245,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.481092806464777,VIPER
P08047,SP1,tf,3.075360402037606,VIPER
P11831,SRF,tf,2.686619671678642,VIPER
P42224,STAT1,tf,2.3747248734204884,VIPER
P40763,STAT3,tf,2.317516043022749,VIPER
P05549,TFAP2A,tf,2.175234606647978,VIPER
P19532,TFE3,tf,4.185602126792168,VIPER
P19484,TFEB,tf,5.334809610584796,VIPER
P04637,TP53,rec,0,constrains
P22415,USF1,tf,2.1717226221053183,VIPER
Q15853,USF2,tf,2.1785631568366552,VIPER
P11473,VDR,tf,2.0016257057569047,VIPER
O14896,IRF6,tf,-3.901058171750243,PhosphoScore
P42229,STAT5A,tf,-2.282865465072579,PhosphoScore
O43294,TGFB1I1,tf,-2.2485158058315142,PhosphoScore
P00519,ABL1,kin,3.415875161012824,VIPER
P27037,ACVR2A,kin,-5.768292363254637,VIPER
Q13705,ACVR2B,kin,-4.734901080404281,VIPER
Q9UM73,ALK,kin,3.20597854016067,VIPER
Q13315,ATM,rec,0,constrains
P30530,AXL,kin,2.487714167118166,VIPER
P51451,BLK,kin,2.414056888535941,VIPER
P36894,BMPR1A,kin,-6.807969684135081,VIPER
O00238,BMPR1B,kin,-7.618793002544296,VIPER
Q13873,BMPR2,kin,-3.161225087627379,VIPER
P51813,BMX,kin,2.6861039114237935,VIPER
Q8IU85,CAMK1D,kin,2.2319714871810157,VIPER
Q13557,CAMK2D,kin,4.1569279138892945,VIPER
Q16566,CAMK4,kin,5.465360427007236,VIPER
Q8N5S9,CAMKK1,kin,3.752516357255068,VIPER
Q96RR4,CAMKK2,kin,3.8172593790122833,VIPER
P06493,CDK1,kin,-7.236538989749262,VIPER
Q15131,CDK10,kin,-10.431557860216186,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,-3.2622993208470867,VIPER
O94921,CDK14,kin,-4.981021085970215,VIPER
Q00536,CDK16,kin,-4.25854656085744,VIPER
Q00537,CDK17,kin,-3.352798902899466,VIPER
Q07002,CDK18,kin,-3.3659835945395784,VIPER
P24941,CDK2,kin,-13.390665757431195,VIPER
Q00526,CDK3,kin,-11.660858701835016,VIPER
P11802,CDK4,kin,-6.4540715763595555,VIPER
Q00535,CDK5,kin,-11.54528772718465,VIPER
Q00534,CDK6,kin,-9.077028559262423,VIPER
P50750,CDK9,kin,-4.183822814573752,VIPER
P49759,CLK1,kin,-2.1967975023216573,VIPER
P49760,CLK2,kin,-5.264965083297958,VIPER
P49761,CLK3,kin,-8.760582169600264,VIPER
P07333,CSF1R,kin,2.679908393815231,VIPER
P41240,CSK,kin,3.365060941166113,VIPER
P49674,CSNK1E,kin,-2.230833479668886,VIPER
P68400,CSNK2A1,kin,-3.7583135242909274,VIPER
P19784,CSNK2A2,kin,-3.2941244362806277,VIPER
SIGNOR-C83,CYCLINA2_CDK2,kin,-2.322481693702651,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.6459419453673423,VIPER
P53355,DAPK1,kin,1.9738814094559511,VIPER
O43293,DAPK3,kin,2.1133510329969623,VIPER
Q08345,DDR1,kin,3.186701472743333,VIPER
Q16832,DDR2,kin,2.4972298483952904,VIPER
Q9BY84,DUSP16,phos,2.3917805825931895,VIPER
Q16828,DUSP6,phos,2.8182305828535066,VIPER
Q16829,DUSP7,phos,2.0362546091764666,VIPER
Q13202,DUSP8,phos,2.267617926259771,VIPER
Q9Y463,DYRK1B,kin,-2.844558235582349,VIPER
P00533,EGFR,kin,2.254839751090711,VIPER
P21709,EPHA1,kin,2.689642959848004,VIPER
P29320,EPHA3,kin,2.8049819671308125,VIPER
Q9UF33,EPHA6,kin,3.325516510789421,VIPER
Q8IXL6,FAM20C,kin,-4.2129574582736264,VIPER
