UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,,VIPER
P15336,ATF2,tf,,VIPER
P18850,ATF6,tf,,VIPER
Q99626,CDX2,tf,,VIPER
Q16254,E2F4,tf,,VIPER
P19419,ELK1,tf,,VIPER
P03372,ESR1,tf,,VIPER
Q92731,ESR2,tf,,VIPER
P14921,ETS1,tf,,VIPER+PhosphoScore
P55317,FOXA1,rec,,constrains
O43524,FOXO3,tf,,VIPER
P15976,GATA1,tf,,VIPER
P10070,GLI2,tf,,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,,VIPER
Q16665,HIF1A,tf,,VIPER
P20823,HNF1A,tf,,VIPER
P01106,MYC,tf,,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,,VIPER
Q13469,NFATC2,tf,,VIPER
Q16236,NFE2L2,tf,,VIPER
Q12857,NFIA,tf,,VIPER
Q14938,NFIX,tf,,VIPER
P26367,PAX6,tf,,VIPER
P06401,PGR,rec,,constrains
SIGNOR-C104,RFX_COMPLEX,tf,,VIPER
P48382,RFX5,tf,,VIPER
Q13761,RUNX3,tf,,VIPER
P84022,SMAD3,rec,,constrains
SIGNOR-C73,SOX2_POU5F1,tf,,VIPER
P08047,SP1,tf,,VIPER
P42224,STAT1,tf,,VIPER
Q92754,TFAP2C,tf,,VIPER
P19532,TFE3,tf,,VIPER
P19484,TFEB,tf,,VIPER
P04637,TP53,rec,,constrains
P22415,USF1,tf,,VIPER
Q15853,USF2,tf,,VIPER
P11473,VDR,tf,,VIPER
O14896,IRF6,tf,,PhosphoScore
P31749,AKT1,rec,,constrains
P31751,AKT2,kin,,VIPER
Q9Y243,AKT3,kin,,VIPER
O14965,AURKA,kin,,VIPER
Q96GD4,AURKB,kin,,VIPER
P51451,BLK,kin,,VIPER
Q8TDC3,BRSK1,kin,,VIPER
Q8IWQ3,BRSK2,kin,,VIPER
Q8IU85,CAMK1D,kin,,VIPER
Q16566,CAMK4,kin,,VIPER
Q8N5S9,CAMKK1,kin,,VIPER
Q96RR4,CAMKK2,kin,,VIPER
P06493,CDK1,kin,,VIPER
Q15131,CDK10,kin,,VIPER
P21127,CDK11B,kin,,VIPER
Q9NYV4,CDK12,rec,,constrains
Q14004,CDK13,kin,,VIPER
O94921,CDK14,kin,,VIPER
Q00536,CDK16,kin,,VIPER+PhosphoScore
Q00537,CDK17,kin,,VIPER
Q07002,CDK18,kin,,VIPER
Q9BWU1,CDK19,kin,,VIPER
P24941,CDK2,kin,,VIPER
Q8IZL9,CDK20,kin,,VIPER
Q00526,CDK3,kin,,VIPER
P11802,CDK4,kin,,VIPER
Q00535,CDK5,kin,,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,,VIPER
Q00534,CDK6,kin,,VIPER
P49336,CDK8,kin,,VIPER
P50750,CDK9,kin,,VIPER
Q00532,CDKL1,kin,,VIPER
Q9HAZ1,CLK4,kin,,VIPER
P68400,CSNK2A1,kin,,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,,VIPER
P53355,DAPK1,kin,,VIPER
Q9UIK4,DAPK2,kin,,VIPER
O43293,DAPK3,kin,,VIPER
O00418,EEF2K,kin,,VIPER+PhosphoScore
P11362,FGFR1,kin,,VIPER
P21802,FGFR2,kin,,VIPER
Q5S007,LRRK2,kin,,VIPER
O43283,MAP3K13,kin,,VIPER
P31152,MAPK4,kin,,VIPER
Q6P0Q8,MAST2,kin,,VIPER
Q14680,MELK,kin,,VIPER
P42345,MTOR,kin,,VIPER
Q86YV6,MYLK4,kin,,VIPER
Q8NEV4,MYO3A,kin,,VIPER
Q8WXR4,MYO3B,kin,,VIPER
Q96PY6,NEK1,kin,,VIPER
Q6P3R8,NEK5,kin,,VIPER
Q9UBE8,NLK,kin,,VIPER
Q13153,PAK1,kin,,VIPER+PhosphoScore
Q13177,PAK2,kin,,VIPER
O75914,PAK3,kin,,VIPER
O96013,PAK4,kin,,VIPER
Q9P286,PAK5,kin,,VIPER
Q9NQU5,PAK6,kin,,VIPER
Q96RG2,PASK,kin,,VIPER
Q86V86,PIM3,kin,,VIPER
Q9BXM7,PINK1,kin,,VIPER
