UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.064720309992561,VIPER+PhosphoScore
P15336,ATF2,tf,2.5562696040849064,VIPER
P18850,ATF6,tf,4.319929291763265,VIPER
Q99626,CDX2,tf,-4.098580042153275,VIPER
Q14209,E2F2,tf,-2.985373852771513,VIPER
Q16254,E2F4,tf,5.817675120127364,VIPER
P19419,ELK1,tf,2.3006693418244675,VIPER
Q92731,ESR2,tf,1.9934867918165295,VIPER
P15036,ETS2,tf,2.0295559714524667,VIPER
O43524,FOXO3,tf,4.449530778579049,VIPER
P15976,GATA1,tf,-2.087064738696914,VIPER
P10070,GLI2,tf,-2.1670401382334448,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.6014340262268134,VIPER
Q16665,HIF1A,tf,2.8789917985474762,VIPER
P20823,HNF1A,tf,-5.749952574927427,VIPER
P01106,MYC,tf,9.025620979911777,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,-2.268511843377359,VIPER
Q16236,NFE2L2,tf,2.8799582256276,VIPER
Q13285,NR5A1,tf,-3.5983490189485337,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,4.151113437786834,VIPER
P48382,RFX5,tf,3.965205819266357,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.2699795670678413,VIPER
P42224,STAT1,tf,3.7540709389239537,VIPER
Q92754,TFAP2C,tf,2.687801866336192,VIPER
P19532,TFE3,tf,3.1114461266094127,VIPER
P19484,TFEB,tf,4.94817091331985,VIPER
P11473,VDR,tf,1.990082624307825,VIPER
P06748,NPM1,tf,4.523663362368422,PhosphoScore
P42229,STAT5A,tf,2.4265510391824288,PhosphoScore
Q12888,TP53BP1,tf,-2.1337896874419737,PhosphoScore
Q2M2I8,AAK1,kin,-6.3791264692843335,VIPER
P00519,ABL1,kin,2.41699498442509,VIPER+PhosphoScore
P31749,AKT1,rec,0,constrains
Q9Y243,AKT3,kin,3.640042151733432,VIPER
Q9UM73,ALK,kin,3.1617501150498772,VIPER
Q13535,ATR,kin,1.989757457546012,VIPER
Q96GD4,AURKB,kin,-1.6061718395204263,VIPER
P30530,AXL,kin,2.4106717936246373,VIPER
P51451,BLK,kin,1.9783572572724024,VIPER
P36894,BMPR1A,kin,2.370401246896057,VIPER
P51813,BMX,kin,2.35788575540531,VIPER
Q8TDC3,BRSK1,kin,3.7878750859445214,VIPER
Q06187,BTK,kin,3.0091013578875603,VIPER
Q8IU85,CAMK1D,kin,3.441089600152766,VIPER
Q9UQM7,CAMK2A,kin,2.736868130045921,VIPER
Q13554,CAMK2B,kin,2.27034782211902,VIPER
Q13557,CAMK2D,kin,2.2099511274083774,VIPER
Q13555,CAMK2G,kin,4.222764558699905,VIPER
Q16566,CAMK4,kin,2.5550596205266785,VIPER
O00311,CDC7,kin,3.9065093072668158,VIPER
P06493,CDK1,kin,-6.044966988875446,VIPER
Q15131,CDK10,kin,-5.44009960598146,VIPER
O94921,CDK14,kin,-2.4599916926176406,VIPER
Q00536,CDK16,kin,-3.627502261980486,VIPER
Q00537,CDK17,kin,-2.0096204432402947,VIPER
P24941,CDK2,kin,-15.951526332455774,VIPER
