UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	4.96116148280098	VIPER
P18848	ATF4	tf	2.57881922109149	VIPER
P18850	ATF6	tf	4.15589153138992	VIPER
Q99626	CDX2	tf	-3.19243475544004	VIPER
P49715	CEBPA	tf	2.15184853232979	VIPER
P17676	CEBPB	tf	2.05651622896658	VIPER
P49716	CEBPD	tf	2.48720703791963	VIPER
Q14209	E2F2	tf	2.69773958619401	VIPER
O00716	E2F3	tf	2.65870895872642	VIPER
Q16254	E2F4	tf	9.16622719750893	VIPER
Q92731	ESR2	tf	1.97243362327206	VIPER
P15407	FOSL1	tf	2.81466062899252	VIPER
P98177	FOXO4	tf	2.01979260583433	VIPER
P15976	GATA1	tf	-2.27713279744826	VIPER
P10070	GLI2	tf	-2.372624452874	VIPER
Q14526	HIC1	tf	-2.05091847496356	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.71016322903377	VIPER
Q16665	HIF1A	tf	4.08016111367316	VIPER
P20823	HNF1A	tf	-6.18446518227955	VIPER
P01106	MYC	tf	12.7670599169447	VIPER
P04198	MYCN	tf	3.6955361036956	VIPER
Q13469	NFATC2	tf	-2.08538181908586	VIPER
Q16236	NFE2L2	tf	4.20777724602525	VIPER
P08651	NFIC	tf	2.3360549551836	VIPER
SIGNOR-C13	NFKB_P65_P50	tf	2.70634355342946	VIPER
P19838	NFKB1	tf	2.25558870974169	VIPER
P24468	NR2F2	tf	-1.96823835645244	VIPER
Q13285	NR5A1	tf	-3.06950883426639	VIPER
P26367	PAX6	tf	-2.40752859375868	VIPER
Q04206	RELA	tf	3.70277090806932	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	7.16090726626917	VIPER
P48382	RFX5	tf	6.70143444573524	VIPER
Q13761	RUNX3	tf	-2.48484574545958	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-2.17636823206575	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.5237780130743	VIPER
P08047	SP1	tf	2.35352472823224	VIPER
P36956	SREBF1	tf	2.44131167268929	VIPER
Q12772	SREBF2	tf	2.60028236606664	VIPER
P42224	STAT1	tf	3.09311192278673	VIPER
P40763	STAT3	tf	3.71936111508493	VIPER
P19532	TFE3	tf	3.61814358167368	VIPER
P19484	TFEB	tf	3.9880409062572	VIPER
P04637	TP53	rec	-1	constrains
P11473	VDR	tf	2.09774005989027	VIPER
P46937	YAP1	tf	2.35984660942393	VIPER
P03372	ESR1	tf	-2.08694284698372	PhosphoScore
P06748	NPM1	tf	3.51388090056797	PhosphoScore
Q2M2I8	AAK1	kin	4.96233517323034	VIPER
P31751	AKT2	kin	-3.01944073731886	VIPER
Q9Y243	AKT3	kin	-4.63628900855411	VIPER
Q13557	CAMK2D	kin	2.17167408609805	VIPER
Q8N5S9	CAMKK1	kin	4.00179971228594	VIPER
Q96RR4	CAMKK2	kin	4.37192111938106	VIPER
P06493	CDK1	kin	2.09867933322137	VIPER+PhosphoScore
P21127	CDK11B	kin	2.1772736436541	VIPER
Q9NYV4	CDK12	rec	0	constrains
Q14004	CDK13	kin	3.18790630087326	VIPER
Q00536	CDK16	kin	2.98460157626076	VIPER
Q00537	CDK17	kin	3.97768278384338	VIPER
Q07002	CDK18	kin	2.06262438036273	VIPER
Q9BWU1	CDK19	kin	5.80216890528027	VIPER
P24941	CDK2	kin	8.64747435058718	VIPER
Q8IZL9	CDK20	kin	2.21650238869286	VIPER
Q00526	CDK3	kin	4.31622533874262	VIPER
P11802	CDK4	kin	2.04888096302784	VIPER
Q00535	CDK5	kin	3.41199547101633	VIPER
Q00534	CDK6	kin	4.52887080927419	VIPER
P50613	CDK7	kin	3.78595819570821	VIPER
P49336	CDK8	kin	6.28645497889794	VIPER
O76039	CDKL5	kin	2.23204846568207	VIPER
P49760	CLK2	kin	-2.65297659199118	VIPER
P49761	CLK3	kin	-1.97396211546738	VIPER
Q9HCP0	CSNK1G1	kin	2.22017559833997	VIPER
Q9Y6M4	CSNK1G3	kin	2.0618481793218	VIPER
P53355	DAPK1	kin	-2.2816146968437	VIPER
Q13115	DUSP4	phos	-0.329894338527353	VIPER
O00418	EEF2K	kin	2.4414242778663	VIPER
P21802	FGFR2	kin	-1.18684359094435	VIPER
P35557	GCK	kin	2.05981045381609	VIPER
O14920	IKBKB	kin	2.05148762893661	VIPER
P51617	IRAK1	kin	2.51085847762196	VIPER
O95835	LATS1	kin	-3.9571269696067	VIPER
Q9NRM7	LATS2	kin	-3.5831183676301	VIPER
O43283	MAP3K13	kin	3.82500057245761	VIPER
Q6ZN16	MAP3K15	kin	2.84916774620827	VIPER
Q7KZI7	MARK2	kin	2.75131739091298	VIPER
Q6P0Q8	MAST2	kin	-4.58465700257991	VIPER
Q96GX5	MASTL	kin	2.44683272274408	VIPER
P42345	MTOR	kin	2.64136299860473	VIPER
Q8NEV4	MYO3A	kin	3.01141331548852	VIPER
Q96PY6	NEK1	kin	2.51492647203253	VIPER
Q8NG66	NEK11	kin	3.98356140594041	VIPER
