UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.599253906144018,VIPER
P15336,ATF2,tf,2.342584056496211,VIPER
P18850,ATF6,tf,4.278891503775793,VIPER
Q99626,CDX2,tf,-3.2811932815979388,VIPER
Q16254,E2F4,tf,5.89573040815341,VIPER
P19419,ELK1,tf,2.655568972637362,VIPER
P03372,ESR1,tf,2.2273830744285537,VIPER
Q92731,ESR2,tf,3.973160634919078,VIPER
Q01543,FLI1,tf,-2.3537472324340016,VIPER
O43524,FOXO3,tf,3.735758955164396,VIPER
P15976,GATA1,tf,-3.144734422702572,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.925628122010602,VIPER
Q16665,HIF1A,tf,5.249880808994865,VIPER
P20823,HNF1A,tf,-6.565529688558041,VIPER
P01106,MYC,tf,9.91222047195976,VIPER
Q16236,NFE2L2,tf,3.924580130400841,VIPER
Q13285,NR5A1,tf,-2.612986593609989,VIPER
P26367,PAX6,tf,-2.3080856370130696,VIPER
P37231,PPARG,tf,1.9775467063504215,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.899130739773716,VIPER
P48382,RFX5,tf,6.768051585956036,VIPER
Q13761,RUNX3,tf,-2.2051789752977218,VIPER
Q01826,SATB1,tf,2.132208164124049,VIPER
P84022,SMAD3,rec,0,constrains
P56693,SOX10,tf,-2.0249739435419016,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.8823589119785553,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-4.059478350417026,VIPER
Q12772,SREBF2,tf,2.214883910041714,VIPER
P42224,STAT1,tf,3.274878129169123,VIPER
P40763,STAT3,tf,2.098407916672483,VIPER
Q92754,TFAP2C,tf,2.936253422242803,VIPER
P19532,TFE3,tf,3.884878253937688,VIPER
P19484,TFEB,tf,4.729255043679209,VIPER
P04637,TP53,rec,0,constrains
Q15853,USF2,tf,2.2844031676678145,VIPER
P11473,VDR,tf,2.534167758190272,VIPER
P06748,NPM1,tf,1.9629221332109357,PhosphoScore
P04150,NR3C1,tf,3.3924474865673147,PhosphoScore
P27037,ACVR2A,kin,-7.530558572093609,VIPER
Q13705,ACVR2B,kin,-5.457232429739581,VIPER
Q13315,ATM,rec,0,constrains
O14874,BCKDK,kin,2.3262122865821464,VIPER
P36894,BMPR1A,kin,-9.304622527411908,VIPER
O00238,BMPR1B,kin,-10.369737134398418,VIPER
Q13873,BMPR2,kin,-3.2909715865953615,VIPER
P51813,BMX,kin,2.248234453862824,VIPER
P15056,BRAF,kin,-2.3515771990971923,VIPER
Q8TDC3,BRSK1,kin,3.5049527891800287,VIPER
Q8IWQ3,BRSK2,kin,8.86001513511047,VIPER
Q06187,BTK,kin,2.244442089799433,VIPER
Q14012,CAMK1,kin,2.526699854862759,VIPER
Q9UQM7,CAMK2A,kin,-2.3798448686209213,VIPER
Q13555,CAMK2G,kin,-4.426082893806502,VIPER
Q16566,CAMK4,kin,2.543060082346112,VIPER
Q8N5S9,CAMKK1,kin,3.256060671491146,VIPER
Q96RR4,CAMKK2,kin,3.739823706691187,VIPER
P06493,CDK1,kin,-8.716017257118809,VIPER
Q15131,CDK10,kin,-7.709065964919063,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,-5.022535661141314,VIPER
O94921,CDK14,kin,-2.109178954514297,VIPER
Q00536,CDK16,kin,-3.5044376239153956,VIPER
Q9BWU1,CDK19,kin,-2.701593164688523,VIPER
P24941,CDK2,kin,-11.86681248682146,VIPER
Q00526,CDK3,kin,-11.700048187184114,VIPER
P11802,CDK4,kin,-6.406933820086947,VIPER
Q00535,CDK5,kin,-10.925491078536767,VIPER
Q00534,CDK6,kin,-7.73086768862394,VIPER
P50613,CDK7,kin,-2.08386099601221,VIPER
P49336,CDK8,kin,-2.2192467566447625,VIPER
P50750,CDK9,kin,-3.676296274661379,VIPER
P38936,CDKN1A,kin,-0.5095878832995219,VIPER
P49759,CLK1,kin,-3.5874954438949835,VIPER
P49760,CLK2,kin,-9.178807710192256,VIPER
P49761,CLK3,kin,-12.52961944708882,VIPER
Q9HAZ1,CLK4,kin,-3.3956740153585945,VIPER
P41240,CSK,kin,2.184428444480466,VIPER
P68400,CSNK2A1,kin,-4.371858693996191,VIPER
P19784,CSNK2A2,kin,-2.74794666438034,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.120461311587051,VIPER
Q9Y463,DYRK1B,kin,-1.7595674219860722,VIPER
P54764,EPHA4,kin,2.1192218059133427,VIPER
P29323,EPHB2,kin,2.1068491843271424,VIPER
P54753,EPHB3,kin,2.247860186229997,VIPER
P54760,EPHB4,kin,2.208556737653593,VIPER
Q8IXL6,FAM20C,kin,-4.894007940682347,VIPER
Q15835,GRK1,kin,-5.453233825640591,VIPER
P25098,GRK2,kin,-6.950317454350122,VIPER
P35626,GRK3,kin,-6.188744840671575,VIPER
P34947,GRK5,kin,-2.6791291081240276,VIPER
P43250,GRK6,kin,-4.473833693658808,VIPER
Q8WTQ7,GRK7,kin,-11.566000980422176,VIPER
P49840,GSK3A,kin,-8.179874777840716,VIPER
P49841,GSK3B,kin,-4.834730337518828,VIPER
Q86Z02,HIPK1,kin,-2.0231799016550065,VIPER
Q9H2X6,HIPK2,kin,-3.1349916325660865,VIPER
P57058,HUNK,kin,7.675616606777001,VIPER
P08069,IGF1R,kin,2.0243224361218433,VIPER
P51617,IRAK1,kin,9.211042227172396,VIPER
Q9NWZ3,IRAK4,kin,9.720447794220592,VIPER
O60674,JAK2,kin,2.2229878936524945,VIPER
P53667,LIMK1,kin,2.0534806928786993,VIPER
P53671,LIMK2,kin,2.096935367093981,VIPER
P45985,MAP2K4,rec,0,constrains
P52564,MAP2K6,kin,2.333729194656121,VIPER
Q6ZN16,MAP3K15,kin,3.2075838319147647,VIPER
Q99759,MAP3K3,kin,-0.2983472492424368,VIPER
Q16539,MAPK14,kin,-2.875672392495414,VIPER
Q9P0L2,MARK1,kin,6.735522009731923,VIPER
Q7KZI7,MARK2,kin,7.136611586200191,VIPER
P27448,MARK3,kin,6.722217297036249,VIPER
Q96L34,MARK4,kin,7.813586948920014,VIPER
Q6P0Q8,MAST2,kin,-7.76293056576146,VIPER
Q96GX5,MASTL,kin,6.485840951879475,VIPER
Q14680,MELK,kin,7.208059479096311,VIPER
P00540,MOS,kin,-6.020087567492445,VIPER
P42345,MTOR,kin,-2.1001831769655497,VIPER
Q96PY6,NEK1,kin,8.422905084208042,VIPER
Q8NG66,NEK11,kin,3.377645268729088,VIPER
P51955,NEK2,kin,8.366167549652518,VIPER
P51956,NEK3,kin,4.941532578420392,VIPER
P51957,NEK4,kin,9.537979395509264,VIPER
Q6P3R8,NEK5,kin,5.193432235487016,VIPER
Q86SG6,NEK8,kin,4.679847358883728,VIPER
Q8TD19,NEK9,kin,6.69908948651358,VIPER
Q9UBE8,NLK,kin,-3.471308196147007,VIPER
O60285,NUAK1,kin,4.441793578471764,VIPER
Q15118,PDK1,kin,2.809248215292299,VIPER
Q15120,PDK3,kin,2.3296173032083285,VIPER
Q16654,PDK4,kin,2.342491213026444,VIPER
Q16816,PHKG1,kin,4.8517849450879975,VIPER
P15735,PHKG2,kin,6.4503690339703805,VIPER
Q9BXM7,PINK1,kin,-5.125383309240756,VIPER
Q99640,PKMYT1,kin,-0.2983892742938221,VIPER
Q16512,PKN1,kin,3.332438297771755,VIPER
Q9NYY3,PLK2,kin,-7.298512203160532,VIPER
Q9H4B4,PLK3,kin,-2.515418031111666,VIPER
O00444,PLK4,kin,8.646617989979063,VIPER
P54619,PRKAG1,kin,1.9771558925474848,VIPER
P05771,PRKCB,kin,2.130893678102867,VIPER
Q05513,PRKCZ,kin,2.161121638324403,VIPER
Q14289,PTK2B,kin,2.9164030952273525,VIPER
Q13882,PTK6,kin,0.01155773243899749,VIPER+PhosphoScore
P04049,RAF1,kin,4.299436944346302,VIPER
Q13546,RIPK1,kin,5.4647487427548915,VIPER
O43353,RIPK2,kin,10.569450047211305,VIPER
Q9Y572,RIPK3,kin,8.32827025566523,VIPER
Q9NRH2,SNRK,kin,7.797658693228381,VIPER
Q9H3Y6,SRMS,kin,2.275337480707768,VIPER
Q96SB4,SRPK1,kin,-3.132378038984154,VIPER
O75716,STK16,kin,-2.0024855167630924,VIPER
Q9BYT3,STK33,kin,2.4745647082880913,VIPER
Q13043,STK4,kin,2.0301968305475,VIPER
Q9UHD2,TBK1,kin,9.806802428667892,VIPER
Q02763,TEK,kin,2.0175104409414444,VIPER
P36897,TGFBR1,kin,-7.3364765129792175,VIPER
Q96PF2,TSSK2,kin,7.390541607734355,VIPER
Q5TCY1,TTBK1,kin,10.747495056331257,VIPER
Q6IQ55,TTBK2,kin,5.933747076681873,VIPER
O75385,ULK1,kin,6.226275281920064,VIPER
Q8IYT8,ULK2,kin,5.672396504110132,VIPER
Q99986,VRK1,kin,5.122726515710782,VIPER
Q9H4A3,WNK1,kin,4.155602070689406,VIPER
Q9BYP7,WNK3,kin,9.122006144873012,VIPER
Q96J92,WNK4,kin,7.347746907964026,VIPER
Q9UIG0,BAZ1B,kin,-2.7656364230449535,PhosphoScore
Q13153,PAK1,kin,2.148711901965965,PhosphoScore
P17858,PFKL,kin,2.5111141001112,PhosphoScore
Q96AP0,ACD,other,-2.026064416218744,PhosphoScore
Q02952,AKAP12,other,2.5879159418354623,PhosphoScore
Q9NRY4,ARHGAP35,other,2.6611332858385404,PhosphoScore
Q9Y4P1,ATG4B,other,-2.3818349741397573,PhosphoScore
Q12834,CDC20,other,2.140902956683753,PhosphoScore
O43768,ENSA,other,-2.461044008527213,PhosphoScore
P51787,KCNQ1,other,-2.3811324635905544,PhosphoScore
Q05469,LIPE,other,2.7914858370099163,PhosphoScore
Q13257,MAD2L1,other,-2.150789499127127,PhosphoScore
P33991,MCM4,other,2.972945993109497,PhosphoScore
P48163,ME1,other,-3.137925163633562,PhosphoScore
P08559,PDHA1,other,-3.362859682948624,PhosphoScore
P27986,PIK3R1,other,2.1681303151399987,PhosphoScore
Q13522,PPP1R1A,other,2.174266347048249,PhosphoScore
