UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	4.29812854210906	VIPER
P18848	ATF4	tf	2.18846549491252	VIPER
P18850	ATF6	tf	4.22018439268587	VIPER
Q99626	CDX2	tf	-3.12179016199412	VIPER
Q01094	E2F1	tf	2.19907674199234	VIPER
Q16254	E2F4	tf	8.5468367504029	VIPER
P19419	ELK1	tf	2.29709562435696	VIPER
Q92731	ESR2	tf	2.15228408249817	VIPER
O43524	FOXO3	tf	2.28851680865806	VIPER
P15976	GATA1	tf	-2.4083924699332	VIPER
P10070	GLI2	tf	-2.09436873698355	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	3.76883496732464	VIPER
Q16665	HIF1A	tf	4.30892413609179	VIPER
P20823	HNF1A	tf	-4.01045366841318	VIPER
P05412	JUN	rec	0	constrains
P01106	MYC	tf	11.4277404406446	VIPER
P04198	MYCN	tf	2.58887388286571	VIPER
Q16236	NFE2L2	tf	4.09327352875995	VIPER
SIGNOR-C13	NFKB_P65_P50	tf	2.21199587175627	VIPER
Q13285	NR5A1	tf	-2.30452089666027	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	3.23110279351676	VIPER
P48382	RFX5	tf	3.73876809008837	VIPER
Q13950	RUNX2	tf	1.99817675096881	VIPER
P84022	SMAD3	rec	0	constrains
SIGNOR-C451	SOX17_POU5F1	tf	-2.0022501740399	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.07015648111691	VIPER
P11831	SRF	tf	2.62439673124444	VIPER
P42224	STAT1	tf	2.26301758690695	VIPER
P40763	STAT3	tf	1.97771740831102	VIPER
P05549	TFAP2A	tf	2.42451723577587	VIPER
P19532	TFE3	tf	2.59802041980215	VIPER
P19484	TFEB	tf	4.17675627142661	VIPER
P04637	TP53	rec	-1	constrains
Q15853	USF2	tf	2.21966136695736	VIPER
P46937	YAP1	tf	2.79495992734013	VIPER
P03372	ESR1	tf	-4.12445177513429	PhosphoScore
P04150	NR3C1	tf	3.09069594055273	PhosphoScore
P42229	STAT5A	tf	-2.60731328855018	PhosphoScore
Q2M2I8	AAK1	kin	3.82846702647876	VIPER
P31749	AKT1	rec	0	constrains
Q9Y243	AKT3	kin	-2.22973805971368	VIPER
P36894	BMPR1A	kin	-2.26585773860192	VIPER
O00238	BMPR1B	kin	-2.19210929012113	VIPER
Q15131	CDK10	kin	2.87222528091417	VIPER
P24941	CDK2	kin	4.20680347854656	VIPER
P11802	CDK4	kin	2.43218295178279	VIPER
Q00535	CDK5	kin	3.3427591437108	VIPER
Q00534	CDK6	kin	4.4121647407216	VIPER
P49760	CLK2	kin	2.04676061654964	VIPER
Q9HAZ1	CLK4	kin	2.11221457172473	VIPER
P68400	CSNK2A1	kin	-3.25418131868501	VIPER
P19784	CSNK2A2	kin	-2.47386558288741	VIPER
P53355	DAPK1	kin	-2.45741085911847	VIPER
P29323	EPHB2	kin	2.04172394929819	VIPER
P04626	ERBB2	kin	1.96689443416695	VIPER
O14976	GAK	kin	2.68855825793435	VIPER
P35557	GCK	kin	2.66650640993608	VIPER
P06213	INSR	kin	2.16896850063609	VIPER
Q5S007	LRRK2	kin	2.5897736011604	VIPER
Q6P0Q8	MAST2	kin	-5.5433608245498	VIPER
P00540	MOS	kin	-2.05188082920461	VIPER
Q86YV6	MYLK4	kin	-2.84193839996693	VIPER
Q9UBE8	NLK	kin	2.21015482706649	VIPER
Q13153	PAK1	kin	-5.22724356527792	VIPER
Q13177	PAK2	kin	-2.85044306380566	VIPER
O75914	PAK3	kin	-3.93568664139688	VIPER
Q9P286	PAK5	kin	-2.35436707273919	VIPER
O15530	PDPK1	kin	-3.07300016049931	VIPER
Q86V86	PIM3	kin	-2.64474517633016	VIPER
Q9BXM7	PINK1	kin	2.75208684727181	VIPER
Q16513	PKN2	kin	-5.59557900307245	VIPER
Q05655	PRKCD	kin	0.182557808462725	VIPER+PhosphoScore
P78527	PRKDC	kin	2.24210419726906	VIPER
P51817	PRKX	kin	-4.26851865562582	VIPER
Q05397	PTK2	kin	2.09010380993083	VIPER
Q13464	ROCK1	kin	-4.91159455873515	VIPER
O75116	ROCK2	kin	-4.35243242062225	VIPER
O75582	RPS6KA5	kin	-1.8501498004734	VIPER
Q96BR1	SGK3	kin	-3.40935318071594	VIPER
Q86Y07	VRK2	kin	3.80437934548529	VIPER
Q9H4A3	WNK1	kin	-3.4769540656171	VIPER
P15056	BRAF	kin	2.14785142517527	PhosphoScore
P49674	CSNK1E	kin	2.26352195382653	PhosphoScore
P27361	MAPK3	kin	2.1163025641219	PhosphoScore
Q06124	PTPN11	phos	-2.08009988692382	PhosphoScore
Q96J92	WNK4	kin	-5.15952114953107	PhosphoScore
Q9NRY4	ARHGAP35	other	2.81055058944945	PhosphoScore
Q12834	CDC20	other	-1.96740021950378	PhosphoScore
P51397	DAP	other	3.39101262251771	PhosphoScore
P26358	DNMT1	other	2.19422780549067	PhosphoScore
P27816	MAP4	other	-2.91480809465295	PhosphoScore
Q9NVE7	PANK4	other	-2.32526698234559	PhosphoScore
Q13563	PKD2	other	-2.03693267068314	PhosphoScore
Q13835	PKP1	other	3.05788023400068	PhosphoScore
Q9BV40	VAMP8	other	2.24460835481805	PhosphoScore
P08670	VIM	other	2.20197077703305	PhosphoScore
P46531	NOTCH1	rec	0	constraints
P42336	PIK3CA	rec	0	constraints
Q8N3U4	STAG2	rec	0	constraints
Q969H0	FBXW7	rec	0	constraints
Q9BX63	BRIP1	rec	0	constraints
P01112	HRAS	rec	0	constraints
P45985	MAP2K4	rec	0	constraints
Q9C0K0	BCL11B	rec	0	constraints
O14497	ARID1A	rec	0	constraints
P23771	GATA3	rec	0	constraints
Q9H3D4	TP63	rec	0	constraints
Q86YC2	PALB2	rec	0	constraints
Q8IXJ9	ASXL1	rec	0	constraints
Q68CP9	ARID2	rec	0	constraints
Q8N726	CDKN2A	rec	0	constraints
P42771	CDKN2A	rec	0	constraints
Q86Y01	DTX1	rec	0	constraints
Q09472	EP300	rec	0	constraints
Q15375	EPHA7	rec	0	constraints
P21860	ERBB3	rec	0	constraints
Q9UMN6	KMT2B	rec	0	constraints
Q8NEZ4	KMT2C	rec	0	constraints
P06401	PGR	rec	0	constraints
Q8IY92	SLX4	rec	0	constraints
P51532	SMARCA4	rec	0	constraints
Q13233	MAP3K1	rec	0	constraints
P60484	PTEN	rec	0	constraints
Q15911	ZFHX3	rec	0	constraints
P12830	CDH1	rec	0	constraints
Q93074	MED12	rec	0	constraints
Q9UMX1	SUFU	rec	0	constraints
Q96T58	SPEN	rec	0	constraints
P55317	FOXA1	rec	0	constraints
P61769	B2M	rec	0	constraints
Q5H9F3	BCORL1	rec	0	constraints
Q04721	NOTCH2	rec	0	constraints
P46063	RECQL	rec	0	constraints
Q8WXE1	ATRIP	rec	0	constraints
Q9UM47	NOTCH3	rec	0	constraints
Q9NZ71	RTEL1	rec	0	constraints
Q9NYV4	CDK12	rec	0	constraints
Q96RK0	CIC	rec	0	constraints
Q92793	CREBBP	rec	0	constraints
Q13227	GPS2	rec	0	constraints
O75533	SF3B1	rec	0	constraints
Q6UB99	ANKRD11	rec	0	constraints
O95999	BCL10	rec	0	constraints
P49711	CTCF	rec	0	constraints
O00255	MEN1	rec	0	constraints
O60934	NBN	rec	0	constraints
Q9BYW2	SETD2	rec	0	constraints
Q9NQB0	TCF7L2	rec	0	constraints
Q9UER7	DAXX	rec	0	constraints
Q13951	CBFB	rec	0	constraints
P01116	KRAS	rec	0	constraints
O75376	NCOR1	rec	0	constraints
Q92574	TSC1	rec	0	constraints
P20936	RASA1	rec	0	constraints
O15119	TBX3	rec	0	constraints
NA	HIST1H3B	rec	0	constraints
P06400	RB1	rec	0	constraints
P46527	CDKN1B	rec	0	constraints
Q15831	STK11	rec	0	constraints
P18074	ERCC2	rec	0	constraints
Q13485	SMAD4	rec	0	constraints
Q9UIF7	MUTYH	rec	0	constraints
O43791	SPOP	rec	0	constraints
Q8N1F7	NUP93	rec	0	constraints
P54277	PMS1	rec	0	constraints
Q15796	SMAD2	rec	0	constraints
Q9Y6K1	DNMT3A	rec	0	constraints
Q13315	ATM	rec	0	constraints
Q01196	RUNX1	rec	0	constraints
