UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	4.60908791208404	VIPER
P18848	ATF4	tf	2.01203929253817	VIPER
P18850	ATF6	tf	5.27472043802461	VIPER
Q99626	CDX2	tf	-3.20332958766332	VIPER
Q16254	E2F4	tf	8.0100215529492	VIPER
P03372	ESR1	tf	-0.251627656383578	VIPER+PhosphoScore
Q92731	ESR2	tf	3.93161985815177	VIPER
P55317	FOXA1	tf	2.03275354706585	VIPER
O43524	FOXO3	tf	2.7169194264924	VIPER
P15976	GATA1	tf	-2.13124725756742	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.2294656547375	VIPER
Q16665	HIF1A	tf	3.09286246034682	VIPER
P20823	HNF1A	tf	-4.24562164193914	VIPER
P41235	HNF4A	tf	-2.62141892003683	VIPER
P01106	MYC	tf	10.9670489415143	VIPER
P04198	MYCN	tf	2.5136752803492	VIPER
SIGNOR-C93	MYOD1_SWI_SNF_COMPLEX	tf	-2.20412512383263	VIPER
Q13469	NFATC2	tf	-2.45605659241339	VIPER
Q16236	NFE2L2	tf	3.65130558590995	VIPER
Q13285	NR5A1	tf	-3.09552281578137	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	4.53709371496196	VIPER
P48382	RFX5	tf	4.18913881981183	VIPER
Q13761	RUNX3	tf	-2.14933216230277	VIPER
P56693	SOX10	tf	-2.65502893449813	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-4.06045189520421	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-5.25351047410794	VIPER
P42224	STAT1	tf	3.53466050997671	VIPER
Q92754	TFAP2C	tf	2.7521981182405	VIPER
P19532	TFE3	tf	4.93428754083123	VIPER
P19484	TFEB	tf	4.94979589620293	VIPER
Q15853	USF2	tf	2.42727747475527	VIPER
P11473	VDR	tf	2.08059537309139	VIPER
Q12778	FOXO1	tf	2.08509137002166	PhosphoScore
P06748	NPM1	tf	2.32746638815731	PhosphoScore
P04150	NR3C1	tf	2.16805088211914	PhosphoScore
P42229	STAT5A	tf	3.83580673334834	PhosphoScore
P04637	TP53	tf	-2.27258303980984	PhosphoScore
Q13315	ATM	kin	-3.71785205799626	VIPER
Q9UQM7	CAMK2A	kin	-5.22890625721779	VIPER
Q13554	CAMK2B	kin	-7.2699473625807	VIPER
Q13557	CAMK2D	kin	-5.67355748980021	VIPER
Q13555	CAMK2G	kin	-3.71945418568496	VIPER
Q15131	CDK10	kin	2.47841236371186	VIPER
Q9NYV4	CDK12	kin	5.55177204034197	VIPER
Q14004	CDK13	kin	5.62047573732141	VIPER
O94921	CDK14	kin	4.21707889644889	VIPER
Q00536	CDK16	kin	3.91207344446721	VIPER
Q00537	CDK17	kin	5.70142090555495	VIPER
Q07002	CDK18	kin	5.19726978845857	VIPER
Q9BWU1	CDK19	kin	7.11273807368445	VIPER
SIGNOR-C144	CDK5_CDK5R1	kin	-2.01943588698619	VIPER
P50613	CDK7	kin	7.5088453072367	VIPER
P49336	CDK8	kin	8.93346883829746	VIPER
P50750	CDK9	kin	6.18677018778024	VIPER
P68400	CSNK2A1	kin	-2.59993028688648	VIPER
Q08345	DDR1	kin	2.30408062261981	VIPER
Q6XUX3	DSTYK	kin	-4.09805058792668	VIPER
Q13627	DYRK1A	kin	6.7672433312686	VIPER
Q9Y463	DYRK1B	kin	6.38325132913711	VIPER
Q92630	DYRK2	kin	9.51588504050727	VIPER
O43781	DYRK3	kin	5.5603525767253	VIPER
Q9NR20	DYRK4	kin	8.25577005179957	VIPER
Q8IXL6	FAM20C	kin	-3.76308898703931	VIPER
O14976	GAK	kin	-2.44594846006563	VIPER
Q8WTQ7	GRK7	kin	-2.06297301482606	VIPER
Q86Z02	HIPK1	kin	6.70680051036785	VIPER
Q9H2X6	HIPK2	kin	6.87075158265913	VIPER
Q9H422	HIPK3	kin	7.81186917811034	VIPER
