UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.436439867810611,VIPER
P18850,ATF6,tf,4.096940825536937,VIPER
Q99626,CDX2,tf,-2.9446635180514966,VIPER
P49715,CEBPA,tf,2.1363587192247664,VIPER
Q16254,E2F4,tf,7.763392386353461,VIPER
P18146,EGR1,tf,2.045317033375905,VIPER
P19419,ELK1,tf,2.3351236745192594,VIPER
P03372,ESR1,tf,2.901427100380301,VIPER
Q92731,ESR2,tf,4.238107479356067,VIPER
P14921,ETS1,tf,2.000436492993164,VIPER
O43524,FOXO3,tf,2.471205266519114,VIPER
P15976,GATA1,tf,-2.3621931214135183,VIPER
P10070,GLI2,tf,-2.7380493390262344,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.4923645604614335,VIPER
Q16665,HIF1A,tf,6.5522684922930345,VIPER
P20823,HNF1A,tf,-5.046310443773341,VIPER
P05412,JUN,rec,0,constrains
P01106,MYC,tf,11.990644176074964,VIPER
P04198,MYCN,tf,2.372763202050364,VIPER
Q16236,NFE2L2,tf,4.9758663687457005,VIPER
O00712,NFIB,tf,-2.1237371324685075,VIPER
Q14938,NFIX,tf,-2.2252916527418507,VIPER
Q13285,NR5A1,tf,-2.460389522889521,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.1109121079712425,VIPER
P48382,RFX5,tf,6.252477711769292,VIPER
Q15797,SMAD1,tf,2.373708597544173,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.395530409650387,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.1763731485701423,VIPER
P08047,SP1,tf,3.3054422442187374,VIPER
P42224,STAT1,tf,3.6103681412797193,VIPER
P40763,STAT3,tf,3.1293773079993903,VIPER
P42229,STAT5A,tf,2.083704283735223,VIPER
Q92754,TFAP2C,tf,2.35289529624729,VIPER
P19532,TFE3,tf,3.884173693660063,VIPER
P19484,TFEB,tf,4.852855522355463,VIPER
P04637,TP53,rec,0,constrains
P22415,USF1,tf,2.0828839084727235,VIPER
Q15853,USF2,tf,2.3645951753653485,VIPER
P11473,VDR,tf,2.149414881409888,VIPER
P46937,YAP1,tf,2.1461038392348675,VIPER
Q12778,FOXO1,tf,-2.010763504318994,PhosphoScore
O14896,IRF6,tf,-3.3613652838838086,PhosphoScore
P00519,ABL1,kin,3.244855091036132,VIPER
P30530,AXL,kin,2.0790673400644444,VIPER
Q8TDC3,BRSK1,kin,-4.4553144552683674,VIPER
Q8IWQ3,BRSK2,kin,-9.37397951757573,VIPER
Q06187,BTK,kin,2.9834799575306636,VIPER
Q8IU85,CAMK1D,kin,-4.4845764483997295,VIPER
Q96NX5,CAMK1G,kin,-5.4005676797726725,VIPER
Q16566,CAMK4,kin,-9.709906828086362,VIPER
Q8N5S9,CAMKK1,kin,2.5817609454667054,VIPER
Q14004,CDK13,kin,2.064259998570769,VIPER
Q00536,CDK16,kin,2.1067724942426023,VIPER
Q00537,CDK17,kin,2.4369370072054495,VIPER
Q07002,CDK18,kin,3.4205777066820446,VIPER
Q9BWU1,CDK19,kin,3.4067886505544744,VIPER
Q8IZL9,CDK20,kin,-2.4058642122670433,VIPER
P50613,CDK7,kin,4.287214289674741,VIPER
P49336,CDK8,kin,4.420040042358076,VIPER
P50750,CDK9,kin,2.8798005351275955,VIPER
P49760,CLK2,kin,2.098758928986109,VIPER
P49761,CLK3,kin,3.885865302143824,VIPER
P07333,CSF1R,kin,2.6143266173517197,VIPER
P68400,CSNK2A1,kin,-1.9628548139333084,VIPER
P53355,DAPK1,kin,-4.199293755910884,VIPER
Q08345,DDR1,kin,2.8399202431495585,VIPER
Q16832,DDR2,kin,3.1817853041420108,VIPER
Q16828,DUSP6,phos,3.1557261798369667,VIPER
Q16829,DUSP7,phos,2.0856434314687236,VIPER
Q9Y463,DYRK1B,kin,2.0763548472055984,VIPER
Q92630,DYRK2,kin,3.5103438333074606,VIPER
Q9NR20,DYRK4,kin,2.8095252003473723,VIPER
P00533,EGFR,kin,2.881619891296495,VIPER
P16591,FER,kin,2.5837391173420703,VIPER
P22607,FGFR3,kin,2.159368177176152,VIPER
P09769,FGR,kin,3.0888161121512763,VIPER
P36888,FLT3,kin,2.0562199456097656,VIPER
P49840,GSK3A,kin,3.473227794198542,VIPER
P08631,HCK,kin,2.349763758971145,VIPER
Q9H2X6,HIPK2,kin,4.214085695663692,VIPER
P57058,HUNK,kin,-5.404981316911888,VIPER
P51617,IRAK1,kin,-2.730297953883265,VIPER
P23458,JAK1,kin,2.8564498373283547,VIPER
O60674,JAK2,kin,2.6188257056010396,VIPER
P52333,JAK3,kin,2.9243856424217793,VIPER
P10721,KIT,kin,1.9890422374245031,VIPER
P53667,LIMK1,kin,3.2206251484800377,VIPER
P53671,LIMK2,kin,2.6030694559588397,VIPER
P29376,LTK,kin,2.104380096442356,VIPER
P07948,LYN,kin,2.9461895129848443,VIPER
O14733,MAP2K7,kin,2.3971791422307818,VIPER
P49137,MAPKAPK2,kin,-2.2953083018386535,VIPER
Q16644,MAPKAPK3,kin,-6.854769041676385,VIPER
