UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.5939521723520995,VIPER
P18850,ATF6,tf,4.90800280592022,VIPER
Q99626,CDX2,tf,-2.5089189259628655,VIPER
Q16254,E2F4,tf,8.36635103210681,VIPER
P19419,ELK1,tf,2.4593526850348644,VIPER
P03372,ESR1,tf,-0.5299895978634885,VIPER+PhosphoScore
Q92731,ESR2,tf,3.0916211272852725,VIPER
P14921,ETS1,tf,2.3347857698513033,VIPER
O43524,FOXO3,tf,2.4800015970124685,VIPER
P15976,GATA1,tf,-2.812543732635177,VIPER
P10070,GLI2,tf,-2.011804609437516,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.3975535659329497,VIPER
Q16665,HIF1A,tf,5.43329224248273,VIPER
P20823,HNF1A,tf,-5.537088484761399,VIPER
P01106,MYC,tf,11.715002261913147,VIPER
P04198,MYCN,tf,2.974843020147981,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,-1.9910058111084752,VIPER
Q13469,NFATC2,tf,-2.066580447806218,VIPER
Q16236,NFE2L2,tf,4.028131716556568,VIPER
Q14938,NFIX,tf,-1.9676800242837935,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.525786808650056,VIPER
P24468,NR2F2,tf,-2.2610023505856636,VIPER
Q13285,NR5A1,tf,-2.2133966113689074,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.786197711499899,VIPER
P48382,RFX5,tf,6.387279670767805,VIPER
Q01826,SATB1,tf,2.103710765438141,VIPER
Q15797,SMAD1,tf,1.98001187741228,VIPER
P84022,SMAD3,tf,2.449972972643045,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-2.9030581445235484,VIPER
P42224,STAT1,tf,3.728087758495871,VIPER
P40763,STAT3,tf,2.7662654695361013,VIPER
Q92754,TFAP2C,tf,2.538851134702259,VIPER
P19532,TFE3,tf,4.658576786492135,VIPER
P19484,TFEB,tf,4.824660946929239,VIPER
P04637,TP53,tf,2.4479787788385794,VIPER
P22415,USF1,tf,2.2073105977623104,VIPER
P11473,VDR,tf,2.145088097534247,VIPER
P46937,YAP1,tf,2.0467188777205063,VIPER
O15379,HDAC3,tf,2.2825247462803895,PhosphoScore
P06400,RB1,tf,-1.9759512901635077,PhosphoScore
Q96EB6,SIRT1,tf,2.0198776043520508,PhosphoScore
Q9Y243,AKT3,kin,-3.349606489154745,VIPER
Q13555,CAMK2G,kin,3.409511838973626,VIPER
Q16566,CAMK4,kin,-3.3616863310991096,VIPER
Q8N5S9,CAMKK1,kin,4.657770171786637,VIPER
Q96RR4,CAMKK2,kin,3.0443856777221052,VIPER
Q9NYV4,CDK12,kin,3.264272059807929,VIPER
Q14004,CDK13,kin,4.301793634691485,VIPER
O94921,CDK14,kin,1.977570474785764,VIPER
Q00536,CDK16,kin,2.173560998245505,VIPER
Q00537,CDK17,kin,2.8950476886397056,VIPER
Q07002,CDK18,kin,3.802555192381673,VIPER
Q9BWU1,CDK19,kin,2.860476799290069,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,-2.7713096162948414,VIPER
P50613,CDK7,kin,3.493334304759465,VIPER
P49336,CDK8,kin,2.9615937431163473,VIPER
P50750,CDK9,kin,2.4390148486158774,VIPER
SIGNOR-C18,CYCLIND_CDK4,kin,-3.6322364812223173,VIPER
P53355,DAPK1,kin,-4.247110801233288,VIPER
Q16832,DDR2,kin,2.6835720636542617,VIPER
Q9BY84,DUSP16,phos,2.239896321539699,VIPER
Q92630,DYRK2,kin,2.1364062839291047,VIPER
P00533,EGFR,kin,2.3538077554843344,VIPER
P04626,ERBB2,kin,2.9280890205675316,VIPER
P16591,FER,kin,1.9645734649765616,VIPER
P21802,FGFR2,kin,2.103035450503652,VIPER
P22607,FGFR3,kin,3.0280803759143207,VIPER
P22455,FGFR4,kin,2.269454761527779,VIPER
P36888,FLT3,kin,2.0484072496718246,VIPER
P25098,GRK2,kin,-3.2994539710483832,VIPER
P35626,GRK3,kin,-2.5068574472336183,VIPER
Q8WTQ7,GRK7,kin,-2.5035895141867144,VIPER
P08631,HCK,kin,2.6329224711088806,VIPER
Q9H422,HIPK3,kin,2.119799029848212,VIPER
O60674,JAK2,kin,3.4147217058937884,VIPER
P52333,JAK3,kin,2.4984046153462196,VIPER
P29376,LTK,kin,2.5928979627354893,VIPER
