UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	5.81501723721592	VIPER
P15336	ATF2	tf	3.64341296142258	VIPER
P18848	ATF4	tf	2.27059900923555	VIPER
P18850	ATF6	tf	4.72442360919371	VIPER
Q99626	CDX2	tf	-2.99854624605682	VIPER
Q16254	E2F4	tf	7.22647704954018	VIPER
P18146	EGR1	tf	2.00329811388384	VIPER
P19419	ELK1	tf	4.15607069859998	VIPER
P03372	ESR1	tf	-1.06181494968385	VIPER+PhosphoScore
Q92731	ESR2	tf	3.7380574772688	VIPER
P14921	ETS1	tf	2.25656965710526	VIPER
P15036	ETS2	tf	2.00025063531705	VIPER
O43524	FOXO3	tf	3.17502934943691	VIPER
P15976	GATA1	tf	-3.10347321894699	VIPER
P10070	GLI2	tf	-2.40617248877344	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.89329772643633	VIPER
Q16665	HIF1A	tf	6.18937830564257	VIPER
P20823	HNF1A	tf	-4.39669870146993	VIPER
P10914	IRF1	tf	2.49200222433724	VIPER
P01106	MYC	tf	10.487104669432	VIPER
Q16236	NFE2L2	tf	4.02944163662519	VIPER
SIGNOR-C13	NFKB_P65_P50	tf	2.24319872280484	VIPER
P19838	NFKB1	tf	2.08036850988267	VIPER
P24468	NR2F2	tf	-2.036333087233	VIPER
Q13285	NR5A1	tf	-3.73396466364935	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	5.34782374030914	VIPER
P48382	RFX5	tf	4.64246994946253	VIPER
Q13950	RUNX2	tf	2.22402169480249	VIPER
Q15797	SMAD1	tf	2.42657434573551	VIPER
P84022	SMAD3	rec	0	constrains
SIGNOR-C451	SOX17_POU5F1	tf	-2.95863197339425	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.2038731906237	VIPER
P08047	SP1	tf	2.17067274451754	VIPER
P36956	SREBF1	tf	2.19687327914049	VIPER
Q12772	SREBF2	tf	2.39611369639162	VIPER
P11831	SRF	tf	2.2546610998988	VIPER
P42224	STAT1	tf	5.07514877949896	VIPER
P40763	STAT3	tf	2.89766720826566	VIPER
P05549	TFAP2A	tf	2.00084444990478	VIPER
P19532	TFE3	tf	4.02723625216113	VIPER
P19484	TFEB	tf	4.24991659836198	VIPER
P04637	TP53	rec	-1	constrains
Q15853	USF2	tf	2.1072760010355	VIPER
P11473	VDR	tf	2.19630201236882	VIPER
P04150	NR3C1	tf	-2.61140476483227	PhosphoScore
