UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,0.6097499059629163,VIPER+PhosphoScore
P15336,ATF2,tf,2.0912137974965934,VIPER
P18850,ATF6,tf,4.2997384650184,VIPER
Q99626,CDX2,tf,-4.006455415602379,VIPER
P17676,CEBPB,tf,2.0531227494273336,VIPER
Q16254,E2F4,tf,7.851298305260586,VIPER
P19419,ELK1,tf,3.009351706832444,VIPER
P03372,ESR1,tf,-0.9195682115483548,VIPER+PhosphoScore
Q92731,ESR2,tf,4.496780602628981,VIPER
P14921,ETS1,tf,2.5452692143634454,VIPER+PhosphoScore
O43524,FOXO3,tf,3.474252204407653,VIPER
P15976,GATA1,tf,-2.4808134242424,VIPER
P10070,GLI2,tf,-2.444707244954073,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.486749076850475,VIPER
Q16665,HIF1A,tf,4.650907568149265,VIPER
P20823,HNF1A,tf,-5.2772349321488985,VIPER
P01106,MYC,tf,11.090904847766172,VIPER
P04198,MYCN,tf,2.066954485400445,VIPER
Q16236,NFE2L2,tf,4.406004329640448,VIPER
P19838,NFKB1,tf,2.15165224981879,VIPER
Q13285,NR5A1,tf,-3.3365493458174313,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,7.379182595682938,VIPER
P48382,RFX5,tf,6.731409868910337,VIPER
Q13761,RUNX3,tf,-2.047123895514883,VIPER
P84022,SMAD3,rec,0,constrains
SIGNOR-C451,SOX17_POU5F1,tf,-2.173829773933151,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.691582906376408,VIPER
P08047,SP1,tf,2.6124112528253565,VIPER
P17947,SPI1,tf,2.0421994027030936,VIPER
P36956,SREBF1,tf,2.158918645466851,VIPER
P11831,SRF,tf,2.391634904395549,VIPER
P42224,STAT1,tf,4.0024475384741285,VIPER
P40763,STAT3,tf,3.8018403960447302,VIPER
P05549,TFAP2A,tf,3.0869752870715814,VIPER
P19532,TFE3,tf,4.205475758130561,VIPER
P19484,TFEB,tf,4.681310430344411,VIPER
P04637,TP53,rec,-1,constrains
P22415,USF1,tf,3.0529135470906303,VIPER
