UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.815017237215921,VIPER
P15336,ATF2,tf,3.6434129614225843,VIPER
P18848,ATF4,tf,2.270599009235546,VIPER
P18850,ATF6,tf,4.724423609193715,VIPER
Q99626,CDX2,tf,-2.998546246056815,VIPER
Q16254,E2F4,tf,7.226477049540183,VIPER
P18146,EGR1,tf,2.003298113883838,VIPER
P19419,ELK1,tf,4.156070698599985,VIPER
P03372,ESR1,tf,-1.061814949683849,VIPER+PhosphoScore
Q92731,ESR2,tf,3.738057477268795,VIPER
P14921,ETS1,tf,2.2565696571052585,VIPER
P15036,ETS2,tf,2.0002506353170513,VIPER
O43524,FOXO3,tf,3.175029349436912,VIPER
P15976,GATA1,tf,-3.1034732189469882,VIPER
P10070,GLI2,tf,-2.406172488773437,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.8932977264363315,VIPER
Q16665,HIF1A,tf,6.189378305642566,VIPER
P20823,HNF1A,tf,-4.396698701469926,VIPER
P10914,IRF1,tf,2.4920022243372375,VIPER
P01106,MYC,tf,10.487104669431986,VIPER
Q16236,NFE2L2,tf,4.029441636625195,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.2431987228048356,VIPER
P19838,NFKB1,tf,2.0803685098826676,VIPER
P24468,NR2F2,tf,-2.0363330872330034,VIPER
Q13285,NR5A1,tf,-3.7339646636493478,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.347823740309143,VIPER
P48382,RFX5,tf,4.642469949462532,VIPER
Q13950,RUNX2,tf,2.2240216948024867,VIPER
Q15797,SMAD1,tf,2.426574345735515,VIPER
P84022,SMAD3,tf,3.1269243578885324,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.958631973394247,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.203873190623697,VIPER
P08047,SP1,tf,2.1706727445175438,VIPER
P36956,SREBF1,tf,2.196873279140491,VIPER
Q12772,SREBF2,tf,2.3961136963916188,VIPER
P11831,SRF,tf,2.254661099898796,VIPER
P42224,STAT1,tf,5.075148779498962,VIPER
P40763,STAT3,tf,2.897667208265658,VIPER
P05549,TFAP2A,tf,2.000844449904776,VIPER
P19532,TFE3,tf,4.027236252161131,VIPER
P19484,TFEB,tf,4.249916598361983,VIPER
P04637,TP53,tf,-0.11088815047306078,VIPER+PhosphoScore
Q15853,USF2,tf,2.107276001035497,VIPER
P11473,VDR,tf,2.1963020123688244,VIPER
P04150,NR3C1,tf,-2.6114047648322725,PhosphoScore
P42229,STAT5A,tf,-2.43916478883458,PhosphoScore
P00519,ABL1,kin,-2.8273690548341963,VIPER
P27037,ACVR2A,kin,3.7318411895303827,VIPER
Q13705,ACVR2B,kin,4.00726397165241,VIPER
P31749,AKT1,kin,-2.2519362477567775,VIPER
O14965,AURKA,kin,-1.5543565661297027,VIPER
Q96GD4,AURKB,kin,-1.7306785829379794,VIPER
P51451,BLK,kin,-1.7705282833610148,VIPER
P36894,BMPR1A,kin,2.3525153238972765,VIPER
O00238,BMPR1B,kin,3.299705317309009,VIPER
Q13873,BMPR2,kin,3.4691416328160827,VIPER
O00311,CDC7,kin,2.587047712522093,VIPER
P06493,CDK1,kin,-6.134124566623062,VIPER
Q15131,CDK10,kin,-5.379450497420612,VIPER
O94921,CDK14,kin,-2.21533482376357,VIPER
Q00536,CDK16,kin,-2.0999552952515828,VIPER
P24941,CDK2,kin,-12.598299918874327,VIPER
Q00526,CDK3,kin,-7.250674858327641,VIPER
P11802,CDK4,kin,-2.8546164488894124,VIPER
Q00535,CDK5,kin,-8.834352192779166,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,3.1591037757925373,VIPER
Q15078,CDK5R1,kin,-5.847644346398285,VIPER
Q00534,CDK6,kin,-6.326847688669604,VIPER
O14757,CHEK1,kin,-2.112159677518571,VIPER
P49759,CLK1,kin,-4.822459911815336,VIPER
P49760,CLK2,kin,-2.5565839771363983,VIPER
P41240,CSK,kin,-2.1207809247012235,VIPER
P68400,CSNK2A1,kin,-3.16301200795863,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.5038629061416673,VIPER
Q6XUX3,DSTYK,kin,2.7894777665560473,VIPER
Q9NR20,DYRK4,kin,2.740047467997058,VIPER
O00418,EEF2K,kin,-3.099215732348182,VIPER
Q15303,ERBB4,kin,-2.1439701948992163,VIPER
P21802,FGFR2,kin,-1.0959828758589711,VIPER
P22455,FGFR4,kin,-1.9984484965216143,VIPER
P42685,FRK,kin,-2.0100875063838908,VIPER
P25098,GRK2,kin,2.4038089416691655,VIPER
P32298,GRK4,kin,3.553896447358113,VIPER
Q8WTQ7,GRK7,kin,2.6297251057500937,VIPER
