UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,1.4787694477939748,VIPER+PhosphoScore
P15336,ATF2,tf,2.0557623396868614,VIPER
P18850,ATF6,tf,5.009802577711789,VIPER
Q99626,CDX2,tf,-2.462341595350885,VIPER
P49711,CTCF,rec,0,constrains
Q16254,E2F4,tf,9.3080203656563,VIPER
Q92731,ESR2,tf,3.7231660184804785,VIPER
O43524,FOXO3,tf,2.091586617919978,VIPER
P15976,GATA1,tf,-2.2444038996276103,VIPER
P10070,GLI2,tf,-2.2305471750296224,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.6252293861403047,VIPER
Q16665,HIF1A,tf,5.193086876079574,VIPER
P20823,HNF1A,tf,-4.120739994929668,VIPER
P41235,HNF4A,tf,-2.435547642216916,VIPER
P01106,MYC,tf,10.26956849479045,VIPER
P04198,MYCN,tf,3.0113851107615504,VIPER
Q16236,NFE2L2,tf,3.9633565032561777,VIPER
Q13285,NR5A1,tf,-2.353850384352629,VIPER
P26367,PAX6,tf,-1.9966338993011832,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.29616959228769,VIPER
P48382,RFX5,tf,4.8580576502635875,VIPER
P84022,SMAD3,rec,0,constrains
P56693,SOX10,tf,-2.578907642196157,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-3.2498359394662004,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.028187935245565,VIPER
P08047,SP1,tf,2.023473883647619,VIPER
P36956,SREBF1,tf,2.555190350613051,VIPER
Q12772,SREBF2,tf,2.3740092993381547,VIPER
Q92754,TFAP2C,tf,2.4905992120191853,VIPER
P19532,TFE3,tf,4.336142076938909,VIPER
P19484,TFEB,tf,5.589070368126251,VIPER
P04637,TP53,rec,-1,constrains
Q15853,USF2,tf,2.6167806753784313,VIPER
P46937,YAP1,tf,2.800580190042682,VIPER
Q99708,RBBP8,tf,2.127639254797178,PhosphoScore
P27037,ACVR2A,kin,2.9358581102648285,VIPER
Q13705,ACVR2B,kin,2.4987512603205553,VIPER
P31751,AKT2,kin,2.2540294539921235,VIPER
Q13315,ATM,rec,0,constrains
P11274,BCR,kin,-2.1292764240176214,VIPER
P36894,BMPR1A,kin,6.122125714894643,VIPER
O00238,BMPR1B,kin,5.805838801428941,VIPER
P15056,BRAF,kin,2.3069088884839792,VIPER
Q8IWQ3,BRSK2,kin,-2.0436023964721466,VIPER
Q14012,CAMK1,kin,-1.968084217423419,VIPER
Q9UQM7,CAMK2A,kin,4.2695047141057945,VIPER
Q13554,CAMK2B,kin,4.439838988669615,VIPER
Q13555,CAMK2G,kin,7.2520624526285395,VIPER
Q8N5S9,CAMKK1,kin,-6.523596496710895,VIPER
Q96RR4,CAMKK2,kin,-6.286577318356686,VIPER
O00311,CDC7,kin,2.8349852843488867,VIPER
P06493,CDK1,kin,4.8643509891511005,VIPER+PhosphoScore
Q15131,CDK10,kin,6.827883395490433,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,6.9304280956558655,VIPER
O94921,CDK14,kin,3.923850126792792,VIPER
Q00536,CDK16,kin,5.869286062489795,VIPER
Q00537,CDK17,kin,6.01488558085147,VIPER
Q07002,CDK18,kin,7.27630011993463,VIPER
Q9BWU1,CDK19,kin,5.256724155702175,VIPER
P24941,CDK2,kin,5.701927861906356,VIPER
Q00526,CDK3,kin,7.59839853046471,VIPER
P11802,CDK4,kin,4.75086354414089,VIPER
Q00535,CDK5,kin,7.937011309381166,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,-4.17531992708627,VIPER
Q15078,CDK5R1,kin,3.2433775790061725,VIPER
Q00534,CDK6,kin,3.984825235461391,VIPER
P50613,CDK7,kin,6.109826676621744,VIPER
P49336,CDK8,kin,4.00470025110167,VIPER
P50750,CDK9,kin,2.2951158734694745,VIPER+PhosphoScore
P49759,CLK1,kin,4.042848972248679,VIPER
P49760,CLK2,kin,10.759909868691755,VIPER
P49761,CLK3,kin,12.134868985540889,VIPER
Q9HAZ1,CLK4,kin,4.484649801716748,VIPER
Q9Y6M4,CSNK1G3,kin,-2.02236756006239,VIPER
Q6XUX3,DSTYK,kin,3.2028249764918124,VIPER
Q13627,DYRK1A,kin,7.938535434487159,VIPER
Q9Y463,DYRK1B,kin,9.2454504033561,VIPER
Q92630,DYRK2,kin,8.496895844548636,VIPER
O43781,DYRK3,kin,4.255256375963661,VIPER
Q9NR20,DYRK4,kin,9.5141190482831,VIPER
O00418,EEF2K,kin,-2.9942515016223727,VIPER+PhosphoScore
Q8IXL6,FAM20C,kin,7.71363375351766,VIPER
Q15835,GRK1,kin,4.01174048643774,VIPER
Q8WTQ7,GRK7,kin,5.2307868415708185,VIPER
P49840,GSK3A,kin,10.589455692664831,VIPER
P49841,GSK3B,kin,8.058775222250835,VIPER
Q86Z02,HIPK1,kin,7.9819721882626675,VIPER
Q9H2X6,HIPK2,kin,9.749696804162658,VIPER
Q9H422,HIPK3,kin,4.842542148752291,VIPER
Q8NE63,HIPK4,kin,4.924994939847103,VIPER
P57058,HUNK,kin,-3.9058007621592337,VIPER
P51617,IRAK1,kin,-4.939460215593087,VIPER
Q9NWZ3,IRAK4,kin,-8.745996574886844,VIPER
O95835,LATS1,kin,2.5790601026128996,VIPER
P20794,MAK,kin,5.571488708207212,VIPER
Q6ZN16,MAP3K15,kin,-4.615768770737765,VIPER
Q9Y2U5,MAP3K2,kin,-2.1336150016514113,VIPER
Q15759,MAPK11,kin,-0.8267957288458663,VIPER
Q16539,MAPK14,kin,3.423899280523749,VIPER
P31152,MAPK4,kin,-2.026165325650612,VIPER
Q6P0Q8,MAST2,kin,-7.418633482115954,VIPER
Q14680,MELK,kin,-4.336547649802109,VIPER
Q9UQ07,MOK,kin,3.9190591571049302,VIPER
P00540,MOS,kin,5.160867320796187,VIPER
P42345,MTOR,kin,2.098459697100687,VIPER
Q86YV6,MYLK4,kin,-0.08247294830808972,VIPER
