UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.433846664566284,VIPER
P15336,ATF2,tf,3.3971213408131864,VIPER
P18850,ATF6,tf,5.158286811948489,VIPER
Q99626,CDX2,tf,-2.4435116392533898,VIPER
P49715,CEBPA,tf,2.373302002491083,VIPER
Q9Y222,DMTF1,tf,2.117424725772667,VIPER
Q16254,E2F4,tf,8.840074915445564,VIPER
P19419,ELK1,tf,3.599014547172985,VIPER
P03372,ESR1,tf,0.5768413003021804,VIPER+PhosphoScore
Q92731,ESR2,tf,4.318881652164782,VIPER
P14921,ETS1,tf,2.15289282524229,VIPER
O43524,FOXO3,tf,3.2747608114256592,VIPER
P98177,FOXO4,tf,2.3172834070763315,VIPER
P15976,GATA1,tf,-2.6019433213553804,VIPER
P10070,GLI2,tf,-2.086601406188138,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.6124025584572013,VIPER
Q16665,HIF1A,tf,5.590672449309374,VIPER
P20823,HNF1A,tf,-5.898357979643791,VIPER
P10914,IRF1,tf,2.0863693779878565,VIPER
P01106,MYC,tf,11.160015761062212,VIPER
P04198,MYCN,tf,2.7932624087730247,VIPER
Q16236,NFE2L2,tf,4.357118414341333,VIPER
P08651,NFIC,tf,2.022086225286361,VIPER
Q14938,NFIX,tf,-2.039086795496908,VIPER
P19838,NFKB1,tf,1.977403294876701,VIPER
Q13285,NR5A1,tf,-2.32294397337099,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,7.504926342180321,VIPER
P48382,RFX5,tf,7.09887226966246,VIPER
Q13761,RUNX3,tf,-2.5327798213443873,VIPER
P56693,SOX10,tf,-1.9783592512312465,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.691664215275021,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.905015751340701,VIPER
P08047,SP1,tf,2.95421261006572,VIPER
P36956,SREBF1,tf,2.111606538781687,VIPER
Q12772,SREBF2,tf,3.762502781792997,VIPER
P11831,SRF,tf,2.2341612641283715,VIPER
P42224,STAT1,tf,3.647320219905896,VIPER
P40763,STAT3,tf,4.336090580466616,VIPER
P05549,TFAP2A,tf,2.1360168175504652,VIPER
Q92754,TFAP2C,tf,2.2531520551901556,VIPER
P19532,TFE3,tf,4.22837804558872,VIPER
P19484,TFEB,tf,4.94903501472836,VIPER
P04637,TP53,rec,-1,constrains
P22415,USF1,tf,2.145841744397402,VIPER
Q15853,USF2,tf,2.96487669177415,VIPER
P11473,VDR,tf,3.5327743871889297,VIPER
P46937,YAP1,tf,2.2130710337837955,VIPER+PhosphoScore
O14896,IRF6,tf,-1.9725829053759936,PhosphoScore
P06748,NPM1,tf,2.808034531638983,PhosphoScore
P27037,ACVR2A,kin,-6.012766114775456,VIPER
Q13705,ACVR2B,kin,-5.0346480314959265,VIPER
Q13315,ATM,rec,0,constrains
Q96GD4,AURKB,kin,-1.5920242732625614,VIPER
O14874,BCKDK,kin,4.927089071014181,VIPER
P36894,BMPR1A,kin,-6.691576230688673,VIPER
O00238,BMPR1B,kin,-6.6650815602752065,VIPER
Q13873,BMPR2,kin,-2.155095551233577,VIPER
Q8TDC3,BRSK1,kin,3.9785412921619656,VIPER
Q8IWQ3,BRSK2,kin,7.178589377840847,VIPER
Q8IU85,CAMK1D,kin,2.388516560571581,VIPER
Q13557,CAMK2D,kin,3.883790257295705,VIPER
Q16566,CAMK4,kin,5.243312832986625,VIPER
Q8N5S9,CAMKK1,kin,3.2957343837375084,VIPER
Q96RR4,CAMKK2,kin,5.241200671305789,VIPER
P06493,CDK1,kin,-3.6135384231605703,VIPER+PhosphoScore
Q15131,CDK10,kin,-3.7262453314888737,VIPER
P24941,CDK2,kin,-6.975893879166705,VIPER
Q00526,CDK3,kin,-7.653031727750573,VIPER
P11802,CDK4,kin,-2.1591522820055067,VIPER
Q00535,CDK5,kin,-5.465797522987635,VIPER
Q00534,CDK6,kin,-3.321244940965816,VIPER
P38936,CDKN1A,kin,-0.5657256852664531,VIPER
P49759,CLK1,kin,-4.508215978238766,VIPER
P49760,CLK2,kin,-11.250901044304944,VIPER
P49761,CLK3,kin,-12.582281224306538,VIPER
Q9HAZ1,CLK4,kin,-5.6155891865861225,VIPER
P68400,CSNK2A1,kin,-2.9581276846664073,VIPER
P19784,CSNK2A2,kin,-2.254137525164353,VIPER
Q9BY84,DUSP16,phos,3.08496273782855,VIPER
Q13202,DUSP8,phos,3.0109354626780003,VIPER
Q9Y463,DYRK1B,kin,-0.49413118686916874,VIPER
Q8IXL6,FAM20C,kin,-4.734551919450165,VIPER
Q15835,GRK1,kin,-3.890293091243714,VIPER
P25098,GRK2,kin,-4.063729506953549,VIPER
P35626,GRK3,kin,-2.1302149225097406,VIPER
Q8WTQ7,GRK7,kin,-8.041345060478987,VIPER
P49840,GSK3A,kin,-5.009913022067109,VIPER
P49841,GSK3B,kin,-3.148511809886221,VIPER
Q86Z02,HIPK1,kin,-1.226984480026649,VIPER
P57058,HUNK,kin,6.129476282532552,VIPER
P51617,IRAK1,kin,6.828411462355184,VIPER
Q9NWZ3,IRAK4,kin,3.736560550897681,VIPER
P23458,JAK1,kin,2.0287716295819305,VIPER
P46734,MAP2K3,kin,2.724789550712352,VIPER
P45985,MAP2K4,rec,0,constrains
P52564,MAP2K6,kin,2.572514278699717,VIPER
O14733,MAP2K7,kin,2.0775608678308704,VIPER
Q99558,MAP3K14,kin,2.2010444684123733,VIPER
Q6ZN16,MAP3K15,kin,3.3986897758261954,VIPER
P49137,MAPKAPK2,kin,2.740082980190242,VIPER+PhosphoScore
Q16644,MAPKAPK3,kin,6.806384892170646,VIPER
Q8IW41,MAPKAPK5,kin,4.951799838175421,VIPER
Q9P0L2,MARK1,kin,6.409212860008733,VIPER
Q7KZI7,MARK2,kin,7.6350502733834205,VIPER
P27448,MARK3,kin,3.096331174252792,VIPER
Q96L34,MARK4,kin,5.5466958589364905,VIPER
Q6P0Q8,MAST2,kin,-5.8875897563877935,VIPER
Q96GX5,MASTL,kin,5.1127267538519305,VIPER
Q14680,MELK,kin,6.280070075643419,VIPER
P00540,MOS,kin,-3.5664813997939007,VIPER
P42345,MTOR,kin,-3.0072378866866742,VIPER
Q96PY6,NEK1,kin,4.921009992978198,VIPER
P51955,NEK2,kin,3.7025379264260794,VIPER
P51956,NEK3,kin,3.262595057845577,VIPER
P51957,NEK4,kin,5.411402652339709,VIPER
Q8TD19,NEK9,kin,4.03430869359479,VIPER
Q9UBE8,NLK,kin,-1.9609989111929056,VIPER
O60285,NUAK1,kin,3.4475787337441477,VIPER
P16234,PDGFRA,kin,2.4921577880531744,VIPER
Q15118,PDK1,kin,3.5437097992219906,VIPER
Q15120,PDK3,kin,2.0194134490890625,VIPER
Q16654,PDK4,kin,2.4863145518941447,VIPER
O15530,PDPK1,kin,2.46670430425331,VIPER
Q16816,PHKG1,kin,4.500935680793404,VIPER
P15735,PHKG2,kin,6.108900496557815,VIPER
Q8NEB9,PIK3C3,kin,-2.445235044858263,VIPER
Q9BXM7,PINK1,kin,-2.7550879438645257,VIPER
Q16512,PKN1,kin,2.168254976201421,VIPER
Q9NYY3,PLK2,kin,-7.781980155661657,VIPER
Q9H4B4,PLK3,kin,-2.8785865282142553,VIPER
O00444,PLK4,kin,2.662044586805065,VIPER
P54619,PRKAG1,kin,2.1180464365105034,VIPER
Q9UGJ0,PRKAG2,kin,2.0466866178124845,VIPER
Q9UGI9,PRKAG3,kin,2.097447386063293,VIPER
Q04759,PRKCQ,kin,2.2404090186251007,VIPER
Q15139,PRKD1,kin,2.692848536049012,VIPER
O94806,PRKD3,kin,2.6335505010930955,VIPER
P04049,RAF1,kin,2.6105766365800407,VIPER
Q13546,RIPK1,kin,4.958285554875665,VIPER
O43353,RIPK2,kin,8.354894871215084,VIPER
Q9Y572,RIPK3,kin,3.461370665959785,VIPER
Q15418,RPS6KA1,kin,2.05906873159878,VIPER
Q15349,RPS6KA2,kin,2.1238418715909675,VIPER
Q9NRH2,SNRK,kin,7.375354506845374,VIPER
Q96SB4,SRPK1,kin,-4.4907186774851855,VIPER
O75716,STK16,kin,-2.898510001725471,VIPER
P43405,SYK,kin,2.244576086335919,VIPER
Q9UHD2,TBK1,kin,5.3621043689419965,VIPER
Q02763,TEK,kin,2.1963924749754153,VIPER
P36897,TGFBR1,kin,-6.437582672702546,VIPER
Q96QT4,TRPM7,kin,2.1256623718234344,VIPER
Q96PF2,TSSK2,kin,7.561226803179715,VIPER
Q5TCY1,TTBK1,kin,7.825412852610896,VIPER
Q6IQ55,TTBK2,kin,5.4418609003878995,VIPER
O75385,ULK1,kin,5.107267684107768,VIPER
Q8IYT8,ULK2,kin,4.626359111021773,VIPER
Q99986,VRK1,kin,5.290828125730466,VIPER
Q9H4A3,WNK1,kin,2.5771850666504275,VIPER
Q9BYP7,WNK3,kin,5.3196190102653365,VIPER
Q96J92,WNK4,kin,-0.35926154457163584,VIPER+PhosphoScore
Q9UIG0,BAZ1B,kin,-3.025871033358482,PhosphoScore
P50750,CDK9,kin,-2.0067073385348975,PhosphoScore
Q9BZL6,PRKD2,kin,-2.5095839893359324,PhosphoScore
Q13882,PTK6,kin,-2.7591320732469735,PhosphoScore
Q8WYL5,SSH1,phos,2.3557168717731476,PhosphoScore
Q13085,ACACA,other,-2.3480880981059475,PhosphoScore
Q9UM11,FZR1,other,2.1487711284842126,PhosphoScore
P04792,HSPB1,other,-3.2036005736419444,PhosphoScore
P46940,IQGAP1,other,-2.2018255727113445,PhosphoScore
Q9Y4H2,IRS2,other,11.38471359989993,PhosphoScore
Q05469,LIPE,other,2.4542854712191917,PhosphoScore
P33991,MCM4,other,3.7682105527784167,PhosphoScore
O43148,RNMT,other,-2.7559648640357035,PhosphoScore
Q9NYV6,RRN3,other,2.022258762042228,PhosphoScore
P29353,SHC1,other,2.538888167549621,PhosphoScore
Q92504,SLC39A7,other,-2.0156108034142743,PhosphoScore
Q16623,STX1A,other,-2.5941866856663616,PhosphoScore
P13051,UNG,other,-2.0879428796662447,PhosphoScore
P46531,NOTCH1,rec,0,constraints
P42336,PIK3CA,rec,0,constraints
Q8N3U4,STAG2,rec,0,constraints
Q969H0,FBXW7,rec,0,constraints
Q9BX63,BRIP1,rec,0,constraints
P01112,HRAS,rec,0,constraints
Q9C0K0,BCL11B,rec,0,constraints
O14497,ARID1A,rec,0,constraints
P23771,GATA3,rec,0,constraints
Q9H3D4,TP63,rec,0,constraints
Q86YC2,PALB2,rec,0,constraints
Q8IXJ9,ASXL1,rec,0,constraints
Q68CP9,ARID2,rec,0,constraints
Q8N726,CDKN2A,rec,0,constraints
P42771,CDKN2A,rec,0,constraints
Q86Y01,DTX1,rec,0,constraints
Q09472,EP300,rec,0,constraints
Q15375,EPHA7,rec,0,constraints
P21860,ERBB3,rec,0,constraints
Q9UMN6,KMT2B,rec,0,constraints
Q8NEZ4,KMT2C,rec,0,constraints
P06401,PGR,rec,0,constraints
Q8IY92,SLX4,rec,0,constraints
P51532,SMARCA4,rec,0,constraints
Q13233,MAP3K1,rec,0,constraints
P60484,PTEN,rec,0,constraints
Q15911,ZFHX3,rec,0,constraints
P12830,CDH1,rec,0,constraints
P31749,AKT1,rec,0,constraints
Q93074,MED12,rec,0,constraints
Q9UMX1,SUFU,rec,0,constraints
Q96T58,SPEN,rec,0,constraints
P55317,FOXA1,rec,0,constraints
P61769,B2M,rec,0,constraints
Q5H9F3,BCORL1,rec,0,constraints
Q04721,NOTCH2,rec,0,constraints
P46063,RECQL,rec,0,constraints
Q8WXE1,ATRIP,rec,0,constraints
Q9UM47,NOTCH3,rec,0,constraints
Q9NZ71,RTEL1,rec,0,constraints
Q9NYV4,CDK12,rec,0,constraints
Q96RK0,CIC,rec,0,constraints
Q92793,CREBBP,rec,0,constraints
Q13227,GPS2,rec,0,constraints
O75533,SF3B1,rec,0,constraints
Q6UB99,ANKRD11,rec,0,constraints
O95999,BCL10,rec,0,constraints
P49711,CTCF,rec,0,constraints
O00255,MEN1,rec,0,constraints
O60934,NBN,rec,0,constraints
Q9BYW2,SETD2,rec,0,constraints
P84022,SMAD3,rec,0,constraints
Q9NQB0,TCF7L2,rec,0,constraints
Q9UER7,DAXX,rec,0,constraints
Q13951,CBFB,rec,0,constraints
P01116,KRAS,rec,0,constraints
O75376,NCOR1,rec,0,constraints
Q92574,TSC1,rec,0,constraints
P20936,RASA1,rec,0,constraints
O15119,TBX3,rec,0,constraints
NA,HIST1H3B,rec,0,constraints
P06400,RB1,rec,0,constraints
P46527,CDKN1B,rec,0,constraints
Q15831,STK11,rec,0,constraints
P18074,ERCC2,rec,0,constraints
Q13485,SMAD4,rec,0,constraints
Q9UIF7,MUTYH,rec,0,constraints
O43791,SPOP,rec,0,constraints
P05412,JUN,rec,0,constraints
Q8N1F7,NUP93,rec,0,constraints
P54277,PMS1,rec,0,constraints
Q15796,SMAD2,rec,0,constraints
Q9Y6K1,DNMT3A,rec,0,constraints
Q01196,RUNX1,rec,0,constraints
