UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.386071119021962,VIPER
P15336,ATF2,tf,2.2826997180215796,VIPER
P18850,ATF6,tf,4.5240217150342845,VIPER
Q99626,CDX2,tf,-3.3048467279223415,VIPER
Q01094,E2F1,tf,2.1577907086546184,VIPER
Q16254,E2F4,tf,9.419800212062801,VIPER
P19419,ELK1,tf,2.8297958823573395,VIPER
P03372,ESR1,tf,-0.9498503212053089,VIPER+PhosphoScore
Q92731,ESR2,tf,4.110720051108169,VIPER
P55317,FOXA1,tf,2.061751913516634,VIPER
O43524,FOXO3,tf,3.1727411514801713,VIPER
P15976,GATA1,tf,-2.6687509844743813,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.5828315258050263,VIPER
Q16665,HIF1A,tf,3.930175782933156,VIPER
P20823,HNF1A,tf,-4.237808896696761,VIPER
P01106,MYC,tf,11.360989623383912,VIPER
P04198,MYCN,tf,3.246076784963476,VIPER
Q16236,NFE2L2,tf,4.589378041033865,VIPER
Q13285,NR5A1,tf,-2.3716906544319496,VIPER
P26367,PAX6,tf,-2.329449505076664,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.147045381166937,VIPER
P48382,RFX5,tf,4.880459460587637,VIPER
P84022,SMAD3,tf,2.0850565950105637,VIPER
P56693,SOX10,tf,-2.3798576979331925,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-1.987865137457684,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.119997738994304,VIPER
P36956,SREBF1,tf,2.707957001213326,VIPER
Q12772,SREBF2,tf,2.1537958227711353,VIPER
P11831,SRF,tf,2.1599730968466346,VIPER
P42224,STAT1,tf,2.8487691243017927,VIPER
P05549,TFAP2A,tf,2.0832379100702028,VIPER
Q92754,TFAP2C,tf,2.8056858984068014,VIPER
P19532,TFE3,tf,3.786761020284674,VIPER
P19484,TFEB,tf,4.765681786932764,VIPER
P04637,TP53,tf,0.5898382843846168,VIPER+PhosphoScore
P22415,USF1,tf,2.300354947296835,VIPER
Q15853,USF2,tf,3.4705896832395444,VIPER
P11473,VDR,tf,2.513709496843515,VIPER
P46937,YAP1,tf,2.8865495287718477,VIPER
P06748,NPM1,tf,4.3216381359123135,PhosphoScore
O14874,BCKDK,kin,2.9534395099419304,VIPER
Q9UQM7,CAMK2A,kin,-2.301495050729498,VIPER
Q13554,CAMK2B,kin,-1.3656219810817372,VIPER
Q8N5S9,CAMKK1,kin,2.475124728144385,VIPER
Q96RR4,CAMKK2,kin,2.375941981398562,VIPER
P06493,CDK1,kin,-2.0640019265992158,VIPER
Q15131,CDK10,kin,-7.893762311135515,VIPER
P24941,CDK2,kin,-4.768371817244871,VIPER
Q00526,CDK3,kin,-4.489850937034062,VIPER
P11802,CDK4,kin,-3.5969387097228496,VIPER
Q00535,CDK5,kin,-5.193449763434937,VIPER
Q15078,CDK5R1,kin,-4.358349239171287,VIPER
Q00534,CDK6,kin,-7.890070592019499,VIPER
Q00532,CDKL1,kin,-2.6014912570946316,VIPER
P49759,CLK1,kin,-7.963548225757826,VIPER
P49760,CLK2,kin,-10.20226199814637,VIPER
P49761,CLK3,kin,-10.022238536932752,VIPER
Q9HAZ1,CLK4,kin,-3.6395344403912886,VIPER
Q16829,DUSP7,phos,2.4813532142653116,VIPER
Q13202,DUSP8,phos,2.786614535954316,VIPER
Q86Z02,HIPK1,kin,-0.6423058994257778,VIPER
P57058,HUNK,kin,2.968710895181547,VIPER
P51617,IRAK1,kin,4.731784043022843,VIPER
Q8IVT5,KSR1,kin,2.427116629358715,VIPER
O95835,LATS1,kin,-2.306082994246243,VIPER
Q5S007,LRRK2,kin,-3.091997603882636,VIPER
Q9Y2U5,MAP3K2,kin,3.167767608765824,VIPER
Q7KZI7,MARK2,kin,3.1561344822261246,VIPER
P27448,MARK3,kin,2.6730733485768092,VIPER
Q96L34,MARK4,kin,2.021133599905223,VIPER
Q6P0Q8,MAST2,kin,-7.395472764037384,VIPER
P00540,MOS,kin,-1.6734625442736726,VIPER
Q96PY6,NEK1,kin,2.6953863945823637,VIPER
P51955,NEK2,kin,2.8655625899477783,VIPER
P51957,NEK4,kin,2.5933476822031434,VIPER
Q8TDX7,NEK7,kin,3.331511382241977,VIPER
Q8TD19,NEK9,kin,2.2141955892592526,VIPER
Q96RG2,PASK,kin,-2.1990611930729744,VIPER
P11309,PIM1,kin,-2.612484761221773,VIPER
P53350,PLK1,kin,2.6342407473702485,VIPER
O00444,PLK4,kin,3.800703806277821,VIPER
