UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,2.946773498606453,VIPER
P18850,ATF6,tf,4.0682052161162385,VIPER
Q99626,CDX2,tf,-3.0718062902131953,VIPER
Q01094,E2F1,tf,2.400293775632788,VIPER
O00716,E2F3,tf,1.994051508816917,VIPER
Q16254,E2F4,tf,9.421281271424364,VIPER
P19419,ELK1,tf,2.1708585161835416,VIPER
Q92731,ESR2,tf,2.9795413409721054,VIPER
P10070,GLI2,tf,-2.462260261861424,VIPER
Q14526,HIC1,tf,-2.3459106877131566,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.5994370443023405,VIPER
Q16665,HIF1A,tf,5.1788800172351666,VIPER
P20823,HNF1A,tf,-4.747692635841812,VIPER
P51608,MECP2,tf,1.9821780550633972,VIPER
P01106,MYC,tf,12.443652950457404,VIPER
P04198,MYCN,tf,3.6392196696799455,VIPER
Q13469,NFATC2,tf,-2.0194868094069216,VIPER
Q16236,NFE2L2,tf,3.827247363907993,VIPER
Q13285,NR5A1,tf,-3.58222652498937,VIPER
P26367,PAX6,tf,-2.660912811190114,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.1026643119645625,VIPER
P48382,RFX5,tf,5.707433605532642,VIPER
P56693,SOX10,tf,-1.9835707101917248,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-4.026098994411724,VIPER
P48436,SOX9,tf,-2.3338929586426684,VIPER
P42224,STAT1,tf,3.458319287067229,VIPER
P19532,TFE3,tf,4.214092060929802,VIPER
P19484,TFEB,tf,4.696511197361494,VIPER
P04637,TP53,rec,-1,constrains
Q15853,USF2,tf,2.4825481085376437,VIPER
P11473,VDR,tf,2.1404183583887932,VIPER
P46937,YAP1,tf,2.998092234934864,VIPER
P03372,ESR1,tf,-3.140171973978679,PhosphoScore
Q13315,ATM,rec,0,constrains
Q13535,ATR,kin,2.8118755098602097,VIPER
Q8IWQ3,BRSK2,kin,-6.381584007698384,VIPER
Q13554,CAMK2B,kin,-0.3728335414795501,VIPER
Q13555,CAMK2G,kin,2.293979927571678,VIPER
O00311,CDC7,kin,-2.668612553629751,VIPER
P06493,CDK1,kin,2.199972667719687,VIPER+PhosphoScore
Q15131,CDK10,kin,9.53905125027708,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,5.947440939949586,VIPER
O94921,CDK14,kin,5.68233280817974,VIPER
Q00536,CDK16,kin,5.201939621282557,VIPER
Q00537,CDK17,kin,3.5786059103580055,VIPER
Q07002,CDK18,kin,2.057027415808403,VIPER
Q9BWU1,CDK19,kin,3.3263101449993444,VIPER
P24941,CDK2,kin,13.454288842719608,VIPER
