gene_ID	gene_name	difference	tstat	logpval	significant
A1BG	A1BG	0.124674013101205	0.124674013101205	0.900781631393344	NA
A1BG-AS1	A1BG-AS1	0.294773158105602	0.294773158105602	0.768167172545731	NA
A2M	A2M	1.45435585977534	1.45435585977534	0.14584767094476	NA
A2ML1	A2ML1	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
A2MP1	A2MP1	-1.55733038540625	-1.55733038540625	1.88060793520021	NA
A3GALT2	A3GALT2	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
A4GALT	A4GALT	-0.638468202872411	-0.638468202872411	1.47683105381442	NA
AAAS	AAAS	0.781181548930855	0.781181548930855	0.434695724124309	NA
AACS	AACS	0.470003055418489	0.470003055418489	0.638352834620952	NA
AACSP1	AACSP1	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
AADAC	AADAC	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
AADACL2-AS1	AADACL2-AS1	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
AADACP1	AADACP1	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
AADAT	AADAT	-0.382845626076178	-0.382845626076178	1.29816577065472	NA
AAED1	AAED1	-0.0664383404022936	-0.0664383404022936	1.05297115360819	NA
AAGAB	AAGAB	1.24141329899751	1.24141329899751	0.214453108759377	NA
AAK1	AAK1	-0.228367497654318	-0.228367497654318	1.18063944500973	NA
AAMDC	AAMDC	1.06461476403616	1.06461476403616	0.287050295887602	NA
AAMP	AAMP	1.31876674303697	1.31876674303697	0.187247105748421	NA
AANAT	AANAT	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
AAR2	AAR2	0.637945323656259	0.637945323656259	0.523509272599291	NA
AARD	AARD	0.145262382237184	0.145262382237184	0.884503714269264	NA
AARS	AARS	1.06137944888622	1.06137944888622	0.28851749265887	NA
AARS2	AARS2	0.0283661974762375	0.0283661974762375	0.977370083852709	NA
AARSD1	AARSD1	0.237125724524861	0.237125724524861	0.812559256119672	NA
AASDH	AASDH	0.248465667525154	0.248465667525154	0.803774130665969	NA
AASDHPPT	AASDHPPT	0.349969595360631	0.349969595360631	0.726361515865019	NA
AASS	AASS	-0.116569385250852	-0.116569385250852	1.09279870068206	NA
AATF	AATF	0.527323689489135	0.527323689489135	0.597968826146837	NA
AATK	AATK	-0.151144773418892	-0.151144773418892	1.12013848590719	NA
ABAT	ABAT	-0.0175164537410867	-0.0175164537410867	1.01397539332702	NA
ABCA1	ABCA1	0.364904332971968	0.364904332971968	0.715182819773369	NA
ABCA10	ABCA10	0.54170286793331	0.54170286793331	0.588023213738296	NA
ABCA11P	ABCA11P	0.74176952801341	0.74176952801341	0.458226985895746	NA
ABCA12	ABCA12	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ABCA13	ABCA13	-3.1993998837801	-3.1993998837801	1.99862285991505	+
ABCA17P	ABCA17P	-1.76151471931354	-1.76151471931354	1.92184867607928	NA
ABCA2	ABCA2	0.155197087344069	0.155197087344069	0.8766659444313	NA
ABCA3	ABCA3	0.538598272587409	0.538598272587409	0.590164079753467	NA
ABCA4	ABCA4	-2.35955782278721	-2.35955782278721	1.98170327079801	+
ABCA5	ABCA5	0.54170286793331	0.54170286793331	0.588023213738296	NA
ABCA6	ABCA6	-0.170687384122568	-0.170687384122568	1.13553041673833	NA
ABCA7	ABCA7	-0.194347668653438	-0.194347668653438	1.15409633706827	NA
ABCA8	ABCA8	-0.301113068601443	-0.301113068601443	1.23667172407024	NA
ABCA9	ABCA9	-0.254119299049796	-0.254119299049796	1.20059660583227	NA
ABCB1	ABCB1	-0.936999555344104	-0.936999555344104	1.6512412133551	NA
ABCB10	ABCB10	0.278923381865999	0.278923381865999	0.780303624221574	NA
ABCB11	ABCB11	-1.93076418559169	-1.93076418559169	1.94648777874616	NA
ABCB4	ABCB4	-0.96994094596167	-0.96994094596167	1.66792407123118	NA
ABCB5	ABCB5	-2.86848269985801	-2.86848269985801	1.99587554246103	+
ABCB6	ABCB6	0.181667847661756	0.181667847661756	0.855843399896852	NA
ABCB7	ABCB7	0.608173888286613	0.608173888286613	0.543072150900398	NA
ABCB8	ABCB8	0.123595574717892	0.123595574717892	0.901635496484541	NA
ABCB9	ABCB9	-0.293956159330365	-0.293956159330365	1.23120859617375	NA
ABCC1	ABCC1	0.0512748431338902	0.0512748431338902	0.959106513999536	NA
ABCC10	ABCC10	0.0821573968378585	0.0821573968378585	0.934521551264718	NA
ABCC11	ABCC11	1.08830772851804	1.08830772851804	0.276459279831255	NA
ABCC12	ABCC12	1.08830772851804	1.08830772851804	0.276459279831255	NA
ABCC13	ABCC13	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ABCC2	ABCC2	0.320165480039976	0.320165480039976	0.74884288990199	NA
ABCC3	ABCC3	0.58019985022249	0.58019985022249	0.561779854635003	NA
ABCC4	ABCC4	-0.513565430114139	-0.513565430114139	1.39244414568468	NA
ABCC5	ABCC5	0.389708415788171	0.389708415788171	0.696752172695722	NA
ABCC6	ABCC6	0.305688261742772	0.305688261742772	0.759842011537768	NA
ABCC6P1	ABCC6P1	-1.98089523044025	-1.98089523044025	1.95239697591993	+
ABCC6P2	ABCC6P2	-0.391244373485617	-0.391244373485617	1.30438338824561	NA
ABCC8	ABCC8	-1.22311252643219	-1.22311252643219	1.77871280197935	NA
ABCC9	ABCC9	-0.86735857974288	-0.86735857974288	1.61425443083817	NA
ABCD1	ABCD1	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ABCD2	ABCD2	-1.10275226686424	-1.10275226686424	1.72986523783674	NA
ABCD3	ABCD3	1.26683830088289	1.26683830088289	0.205213113889726	NA
ABCD4	ABCD4	0.325623031858561	0.325623031858561	0.744709584237788	NA
ABCE1	ABCE1	0.683631895167526	0.683631895167526	0.494207638841712	NA
ABCF1	ABCF1	0.672618751677328	0.672618751677328	0.501189868930709	NA
ABCF2	ABCF2	0.527585129097211	0.527585129097211	0.597787316667347	NA
ABCF3	ABCF3	0.680658019625663	0.680658019625663	0.496087905445484	NA
ABCG1	ABCG1	0.825528242450733	0.825528242450733	0.409071755319498	NA
ABCG2	ABCG2	-1.33360344079528	-1.33360344079528	1.81766614528464	NA
ABCG4	ABCG4	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ABCG8	ABCG8	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ABHD10	ABHD10	0.515264787566633	0.515264787566633	0.606368001503775	NA
ABHD11	ABHD11	0.696344396110218	0.696344396110218	0.486213176182272	NA
ABHD12	ABHD12	1.01232684242098	1.01232684242098	0.311381804655026	NA
ABHD12B	ABHD12B	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ABHD13	ABHD13	-0.131177323352094	-0.131177323352094	1.10436496572378	NA
ABHD14A	ABHD14A	0.957522564578064	0.957522564578064	0.33830356277429	NA
ABHD14A-ACY1	ABHD14A-ACY1	0.957522564578064	0.957522564578064	0.33830356277429	NA
ABHD14B	ABHD14B	0.797815643994685	0.797815643994685	0.424977481559372	NA
ABHD15	ABHD15	-0.162876875831299	-0.162876875831299	1.1293846219073	NA
ABHD16A	ABHD16A	0.717521004364368	0.717521004364368	0.473052680816205	NA
ABHD17A	ABHD17A	0.266505000482393	0.266505000482393	0.789850308795556	NA
ABHD17B	ABHD17B	-0.296407155656076	-0.296407155656076	1.23308083868981	NA
ABHD17C	ABHD17C	0.502715686378988	0.502715686378988	0.615164179420291	NA
ABHD2	ABHD2	1.61014118623758	1.61014118623758	0.10736703749776	NA
ABHD3	ABHD3	0.19810586301953	0.19810586301953	0.842962237719447	NA
ABHD4	ABHD4	0.539676710970722	0.539676710970722	0.589420003643591	NA
ABHD5	ABHD5	0.252942820813454	0.252942820813454	0.800312398903077	NA
ABHD6	ABHD6	-0.543925104601956	-0.543925104601956	1.41350698739657	NA
ABHD8	ABHD8	-0.120033460057858	-0.120033460057858	1.09554335772156	NA
ABI1	ABI1	0.851737563160344	0.851737563160344	0.394359767165946	NA
ABI2	ABI2	0.383793344655453	0.383793344655453	0.701131621221383	NA
ABI3	ABI3	-0.142190466842292	-0.142190466842292	1.11307043836164	NA
ABI3BP	ABI3BP	-0.0546081981368582	-0.0546081981368582	1.04354939266219	NA
ABL1	ABL1	0.374806358127844	0.374806358127844	0.707804485315693	NA
ABL2	ABL2	-0.303760144633212	-0.303760144633212	1.23868936723109	NA
ABLIM1	ABLIM1	0.697390154542522	0.697390154542522	0.48555866131674	NA
ABLIM2	ABLIM2	-0.852783321592648	-0.852783321592648	1.60622052538686	NA
ABLIM3	ABLIM3	0.904286924383604	0.904286924383604	0.365843278350978	NA
ABO	ABO	0.0524513213702319	0.0524513213702319	0.95816908182362	NA
ABR	ABR	0.370427244692572	0.370427244692572	0.711064176984495	NA
ABRACL	ABRACL	0.604775173381626	0.604775173381626	0.54532839167858	NA
ABT1	ABT1	0.447192449613865	0.447192449613865	0.654736112485997	NA
ABTB1	ABTB1	0.622128227367666	0.622128227367666	0.533857555373333	NA
ABTB2	ABTB2	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
AC093375.1	AC093375.1	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ACAA1	ACAA1	0.996738505789452	0.996738505789452	0.318891454018582	NA
ACAA2	ACAA2	0.230426334567916	0.230426334567916	0.817760499634869	NA
ACACA	ACACA	0.640134880373895	0.640134880373895	0.522084914131252	NA
ACACB	ACACB	-0.568761867369168	-0.568761867369168	1.43048224397124	NA
ACAD10	ACAD10	0.673664510109632	0.673664510109632	0.500524629868227	NA
ACAD11	ACAD11	0.457355914377816	0.457355914377816	0.647415246244378	NA
ACAD8	ACAD8	0.524741973359385	0.524741973359385	0.599762574569177	NA
ACAD9	ACAD9	0.637455124391117	0.637455124391117	0.523828431731532	NA
ACADL	ACADL	-1.83066549564962	-1.83066549564962	1.93284951382627	NA
ACADM	ACADM	0.963176196102706	0.963176196102706	0.335459108687353	NA
ACADS	ACADS	0.255426497090176	0.255426497090176	0.798393707642109	NA
ACADSB	ACADSB	0.643566275229891	0.643566275229891	0.519856725196065	NA
ACADVL	ACADVL	1.0860854918494	1.0860854918494	0.277441170460144	NA
ACAN	ACAN	-2.69080180621941	-2.69080180621941	1.99287194722208	+
ACAP1	ACAP1	0.279805740543256	0.279805740543256	0.77962654724067	NA
ACAP2	ACAP2	0.176210295843171	0.176210295843171	0.860128732437045	NA
ACAP3	ACAP3	0.407911148500457	0.407911148500457	0.683338907623387	NA
ACAT1	ACAT1	1.06533372295837	1.06533372295837	0.286724937337649	NA
ACAT2	ACAT2	0.718860882355757	0.718860882355757	0.47222664070496	NA
ACBD3	ACBD3	0.695429357481952	0.695429357481952	0.486786267824371	NA
ACBD4	ACBD4	-0.0930725004750282	-0.0930725004750282	1.07415403597256	NA
ACBD5	ACBD5	1.22324324623623	1.22324324623623	0.221237835931229	NA
ACBD6	ACBD6	0.846443411096807	0.846443411096807	0.397305429876836	NA
ACBD7	ACBD7	-0.814743858617601	-0.814743858617601	1.58478105732539	NA
ACCS	ACCS	0.149282016211351	0.149282016211351	0.881331105244192	NA
ACD	ACD	0.297224154431314	0.297224154431314	0.766295382115418	NA
ACE	ACE	-0.157125204453629	-0.157125204453629	1.12485382598312	NA
ACE2	ACE2	-1.62938967738217	-1.62938967738217	1.89676944736572	NA
ACER1	ACER1	-1.83027333623751	-1.83027333623751	1.93279092359729	NA
ACER2	ACER2	-0.502650326476969	-0.502650326476969	1.38478986053176	NA
ACER3	ACER3	0.128497567369316	0.128497567369316	0.897755223224489	NA
ACHE	ACHE	-1.27902792260943	-1.27902792260943	1.7991127767441	NA
ACIN1	ACIN1	1.13164134355663	1.13164134355663	0.257785251023402	NA
ACKR1	ACKR1	0.296668595264152	0.296668595264152	0.766719535512685	NA
ACKR2	ACKR2	-1.59033713592583	-1.59033713592583	1.88824116786937	NA
ACKR3	ACKR3	0.11473930799432	0.11473930799432	0.90865175638928	NA
ACKR4	ACKR4	-1.28141355903312	-1.28141355903312	1.79995155589119	NA
ACLY	ACLY	0.789645656242313	0.789645656242313	0.42973473672308	NA
ACMSD	ACMSD	-1.11320985118728	-1.11320985118728	1.73438168725702	NA
ACN9	ACN9	0.599121541856985	0.599121541856985	0.549091837471056	NA
ACO1	ACO1	0.451931042510241	0.451931042510241	0.651318660454358	NA
ACO2	ACO2	0.790266575311493	0.790266575311493	0.429372102723883	NA
ACOT1	ACOT1	1.05608529682269	1.05608529682269	0.290929247173602	NA
ACOT11	ACOT11	-1.13317730125407	-1.13317730125407	1.74286019566095	NA
ACOT12	ACOT12	-1.39000903623766	-1.39000903623766	1.83547386658582	NA
ACOT13	ACOT13	0.304773223114506	0.304773223114506	0.76053887673913	NA
ACOT2	ACOT2	0.946803540646951	0.946803540646951	0.343738897257811	NA
ACOT4	ACOT4	0.946803540646951	0.946803540646951	0.343738897257811	NA
ACOT6	ACOT6	-0.568173628250997	-0.568173628250997	1.4300829234618	NA
ACOT7	ACOT7	0.412715101298852	0.412715101298852	0.67981535941335	NA
ACOT8	ACOT8	0.660102330440693	0.660102330440693	0.509188163291407	NA
