UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	5.1510135689422	VIPER
P15336	ATF2	tf	2.21459987176676	VIPER
P18850	ATF6	tf	5.03534892271863	VIPER
Q99626	CDX2	tf	-3.88727215467878	VIPER
Q16254	E2F4	tf	6.43029219496562	VIPER
P19419	ELK1	tf	2.58981527714202	VIPER
P03372	ESR1	tf	-0.809892878230817	VIPER+PhosphoScore
Q92731	ESR2	tf	3.46658260143815	VIPER
Q01543	FLI1	tf	-2.33123192058877	VIPER
O43524	FOXO3	tf	3.09137457627051	VIPER
P15976	GATA1	tf	-2.83817006123627	VIPER
P10070	GLI2	tf	-2.01279885164381	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.67437686573886	VIPER
Q16665	HIF1A	tf	4.50014088418539	VIPER
P20823	HNF1A	tf	-4.6226628441095	VIPER
P01106	MYC	tf	10.3538120241877	VIPER
Q13469	NFATC2	tf	-2.0957473644547	VIPER
Q16236	NFE2L2	tf	3.78395601085383	VIPER
P26367	PAX6	tf	-2.03078412234572	VIPER
P06401	PGR	tf	2.71425806469032	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	4.26524611983927	VIPER
P48382	RFX5	tf	4.10744566497591	VIPER
P84022	SMAD3	tf	2.48041849446312	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-2.36121162033862	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.51562344045568	VIPER
P42224	STAT1	tf	2.30427771271521	VIPER
Q92754	TFAP2C	tf	2.20189878943205	VIPER
P19532	TFE3	tf	3.64952621114455	VIPER
P19484	TFEB	tf	5.2124914352358	VIPER
P04637	TP53	tf	0.27152353814311	VIPER+PhosphoScore
P11473	VDR	tf	2.66549473888775	VIPER
P06748	NPM1	tf	5.2033277638563	PhosphoScore
Q12888	TP53BP1	tf	-2.10857705129014	PhosphoScore
Q2M2I8	AAK1	kin	-4.41558449427177	VIPER
P27037	ACVR2A	kin	11.5436394540698	VIPER
Q13705	ACVR2B	kin	12.7336875574538	VIPER
P31749	AKT1	kin	-2.49691964738823	VIPER
P31751	AKT2	kin	-2.36225025685642	VIPER
Q9Y243	AKT3	kin	-2.19083247786536	VIPER
Q13315	ATM	kin	5.73451771821784	VIPER
O14965	AURKA	kin	-2.21868027341662	VIPER
Q96GD4	AURKB	kin	-1.79863501057486	VIPER
P36894	BMPR1A	kin	11.9063902799237	VIPER
O00238	BMPR1B	kin	10.6938054911607	VIPER
Q13873	BMPR2	kin	6.00958138951788	VIPER
Q13554	CAMK2B	kin	3.16276384715723	VIPER
Q13555	CAMK2G	kin	7.08014323962853	VIPER
O00311	CDC7	kin	5.11693835144183	VIPER
P06493	CDK1	kin	-4.71064843680377	VIPER
Q15131	CDK10	kin	-2.71432004645404	VIPER
P24941	CDK2	kin	-9.75998433540493	VIPER
Q00526	CDK3	kin	-3.59634333448031	VIPER
P11802	CDK4	kin	-5.02870999639688	VIPER
Q00535	CDK5	kin	-7.07306217634974	VIPER
Q00534	CDK6	kin	-7.14140721778406	VIPER
P38936	CDKN1A	kin	-1.2973899026659	VIPER
O14757	CHEK1	kin	-2.84122558493642	VIPER
O96017	CHEK2	kin	-3.18753119325952	VIPER+PhosphoScore
P49759	CLK1	kin	-2.3430744638195	VIPER
P19784	CSNK2A2	kin	2.56947330509601	VIPER
SIGNOR-C16	CYCLINE_CDK2	kin	-2.7033600005625	VIPER
Q6XUX3	DSTYK	kin	7.29872641118079	VIPER
Q9NR20	DYRK4	kin	2.19242348468222	VIPER
