UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	4.80519844388462	VIPER
P18848	ATF4	tf	2.04743094121436	VIPER
P18850	ATF6	tf	5.56993392301708	VIPER
Q99626	CDX2	tf	-3.09607752907773	VIPER
P49715	CEBPA	tf	2.26316579871297	VIPER
Q01094	E2F1	tf	2.37172543794871	VIPER
Q16254	E2F4	tf	8.40361315552658	VIPER
P19419	ELK1	tf	2.12392795221218	VIPER
P11308	ERG	tf	2.05430961384005	VIPER
Q92731	ESR2	tf	3.50483293819273	VIPER
P14921	ETS1	tf	2.51046414893306	VIPER
P15036	ETS2	tf	2.00345823866736	VIPER
P15407	FOSL1	tf	2.5029387925234	VIPER
Q08050	FOXM1	tf	1.99366892298197	VIPER
O43524	FOXO3	tf	2.47340049047695	VIPER
P98177	FOXO4	tf	2.46482529178201	VIPER
P15976	GATA1	tf	-2.72539208688685	VIPER
P10070	GLI2	tf	-2.04217884205806	VIPER
Q14526	HIC1	tf	-2.22458184476304	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	3.40912016821089	VIPER
Q16665	HIF1A	tf	7.34292416135645	VIPER
P20823	HNF1A	tf	-5.51821031522478	VIPER
P10914	IRF1	tf	2.55282991289625	VIPER
P01106	MYC	tf	12.3381819784639	VIPER
P04198	MYCN	tf	3.69752531706011	VIPER
Q16236	NFE2L2	tf	4.91649571725701	VIPER
P19838	NFKB1	tf	2.35584164370199	VIPER
Q13285	NR5A1	tf	-2.23680904117608	VIPER
Q04206	RELA	tf	2.25289074861388	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	5.65679408321828	VIPER
P48382	RFX5	tf	6.2456991565196	VIPER
Q13761	RUNX3	tf	-2.03302091278742	VIPER
P56693	SOX10	tf	-2.05654311093214	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-1.9681290528712	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.92814504664607	VIPER
P08047	SP1	tf	2.29492683055582	VIPER
Q12772	SREBF2	tf	2.14114503826183	VIPER
P42224	STAT1	tf	4.03516591201545	VIPER
P40763	STAT3	tf	2.93444616427637	VIPER
P05549	TFAP2A	tf	2.4768422271376	VIPER
P19532	TFE3	tf	4.36912667926783	VIPER
P19484	TFEB	tf	5.03432364811111	VIPER
P04637	TP53	tf	2.74106324967345	VIPER
P22415	USF1	tf	2.13695233665398	VIPER
Q15853	USF2	tf	2.11313607370576	VIPER
P11473	VDR	tf	2.3510456225859	VIPER
P46937	YAP1	tf	2.86868721874947	VIPER
