UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	1.30541232979935	VIPER+PhosphoScore
P18850	ATF6	tf	3.28755472557224	VIPER
Q99626	CDX2	tf	-3.84737517991697	VIPER
Q16254	E2F4	tf	9.72426479373394	VIPER
P19419	ELK1	tf	2.19729259078178	VIPER
Q92731	ESR2	tf	2.32250623124013	VIPER
P15976	GATA1	tf	-2.43055978860153	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.81818438702757	VIPER
Q16665	HIF1A	tf	3.68329934550635	VIPER
P20823	HNF1A	tf	-5.04620805663965	VIPER
P01106	MYC	tf	11.6837534706341	VIPER
P04198	MYCN	tf	3.69425330915025	VIPER
Q9H9S0	NANOG	tf	2.14885849481574	VIPER
Q13469	NFATC2	tf	-2.48847098033829	VIPER
Q16236	NFE2L2	tf	3.57399790485491	VIPER
Q13285	NR5A1	tf	-3.21875292537374	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	7.42890590573171	VIPER
P48382	RFX5	tf	6.98263313747405	VIPER
P84022	SMAD3	rec	0	constrains
Q12772	SREBF2	tf	2.57382046458918	VIPER
P05549	TFAP2A	tf	2.64012847397739	VIPER
P19532	TFE3	tf	3.559960750398	VIPER
P19484	TFEB	tf	3.58060698527334	VIPER
P11473	VDR	tf	2.89985261163863	VIPER
P03372	ESR1	tf	-2.84619986725522	PhosphoScore
P14921	ETS1	tf	-2.05906576011314	PhosphoScore
P41212	ETV6	tf	-2.5573344646706	PhosphoScore
Q00613	HSF1	tf	-2.03022456280716	PhosphoScore
Q15796	SMAD2	rec	0	constrains
Q8N5S9	CAMKK1	kin	2.71589359016584	VIPER
Q96RR4	CAMKK2	kin	2.37460555699433	VIPER
Q9NYV4	CDK12	rec	-1	constrains
Q14004	CDK13	kin	2.86711288245279	VIPER
Q00536	CDK16	kin	2.04430319019744	VIPER
Q00537	CDK17	kin	3.12554895920083	VIPER
Q07002	CDK18	kin	3.19768265800297	VIPER
Q9BWU1	CDK19	kin	5.72547033255917	VIPER
P24941	CDK2	kin	3.01953004110832	VIPER
P50613	CDK7	kin	4.45860848456878	VIPER
P49336	CDK8	kin	5.22183414689384	VIPER
P50750	CDK9	kin	0.0401151692409141	VIPER+PhosphoScore
P04626	ERBB2	kin	-0.0081548898183894	VIPER
O95835	LATS1	kin	-3.67382738830649	VIPER
Q9NRM7	LATS2	kin	-2.89874298678868	VIPER
Q9P0L2	MARK1	kin	-1.5378846270613	VIPER
Q6P0Q8	MAST2	kin	-7.74773930401026	VIPER
Q9UBE8	NLK	kin	2.82682176071366	VIPER
Q13153	PAK1	kin	-2.47943321802492	VIPER
Q13177	PAK2	kin	-3.80331202106142	VIPER
O75914	PAK3	kin	-3.23579192177661	VIPER
Q96RG2	PASK	kin	-1.57328455717758	VIPER
Q86V86	PIM3	kin	-2.11858744076655	VIPER
Q9BXM7	PINK1	kin	3.92610689137631	VIPER
P51817	PRKX	kin	-5.69750663939322	VIPER
P60484	PTEN	rec	0	constrains
Q13464	ROCK1	kin	-3.87646351076447	VIPER
O75116	ROCK2	kin	-5.18763941039993	VIPER
Q96Q15	SMG1	kin	4.81920589102819	VIPER
Q15831	STK11	rec	0	constrains
