UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	5.38607111902196	VIPER
P15336	ATF2	tf	2.28269971802158	VIPER
P18850	ATF6	tf	4.52402171503428	VIPER
Q99626	CDX2	tf	-3.30484672792234	VIPER
Q01094	E2F1	tf	2.15779070865462	VIPER
Q16254	E2F4	tf	9.4198002120628	VIPER
P19419	ELK1	tf	2.82979588235734	VIPER
P03372	ESR1	tf	-0.949850321205309	VIPER+PhosphoScore
Q92731	ESR2	tf	4.11072005110817	VIPER
P55317	FOXA1	rec	0	constrains
O43524	FOXO3	tf	3.17274115148017	VIPER
P15976	GATA1	tf	-2.66875098447438	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.58283152580503	VIPER
Q16665	HIF1A	tf	3.93017578293316	VIPER
P20823	HNF1A	tf	-4.23780889669676	VIPER
P01106	MYC	tf	11.3609896233839	VIPER
P04198	MYCN	tf	3.24607678496348	VIPER
Q16236	NFE2L2	tf	4.58937804103387	VIPER
Q13285	NR5A1	tf	-2.37169065443195	VIPER
P26367	PAX6	tf	-2.32944950507666	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	5.14704538116694	VIPER
P48382	RFX5	tf	4.88045946058764	VIPER
P84022	SMAD3	rec	0	constrains
P56693	SOX10	tf	-2.37985769793319	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-1.98786513745768	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.1199977389943	VIPER
P36956	SREBF1	tf	2.70795700121333	VIPER
Q12772	SREBF2	tf	2.15379582277114	VIPER
P11831	SRF	tf	2.15997309684663	VIPER
P42224	STAT1	tf	2.84876912430179	VIPER
P05549	TFAP2A	tf	2.0832379100702	VIPER
Q92754	TFAP2C	tf	2.8056858984068	VIPER
P19532	TFE3	tf	3.78676102028467	VIPER
P19484	TFEB	tf	4.76568178693276	VIPER
P04637	TP53	rec	0	constrains
P22415	USF1	tf	2.30035494729684	VIPER
Q15853	USF2	tf	3.47058968323954	VIPER
P11473	VDR	tf	2.51370949684352	VIPER
P46937	YAP1	tf	2.88654952877185	VIPER
P06748	NPM1	tf	4.32163813591231	PhosphoScore
O14874	BCKDK	kin	2.95343950994193	VIPER
Q9UQM7	CAMK2A	kin	-2.3014950507295	VIPER
Q13554	CAMK2B	kin	-1.36562198108174	VIPER
Q8N5S9	CAMKK1	kin	2.47512472814438	VIPER
Q96RR4	CAMKK2	kin	2.37594198139856	VIPER
P06493	CDK1	kin	-2.06400192659922	VIPER
Q15131	CDK10	kin	-7.89376231113552	VIPER
P24941	CDK2	kin	-4.76837181724487	VIPER
Q00526	CDK3	kin	-4.48985093703406	VIPER
P11802	CDK4	kin	-3.59693870972285	VIPER
Q00535	CDK5	kin	-5.19344976343494	VIPER
Q15078	CDK5R1	kin	-4.35834923917129	VIPER
Q00534	CDK6	kin	-7.8900705920195	VIPER
Q00532	CDKL1	kin	-2.60149125709463	VIPER
P49759	CLK1	kin	-7.96354822575783	VIPER
P49760	CLK2	kin	-10.2022619981464	VIPER
