UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	4.42458819407328	VIPER
P18848	ATF4	tf	1.97619738247155	VIPER
P18850	ATF6	tf	4.16501676440877	VIPER
Q99626	CDX2	tf	-2.81145457092067	VIPER
Q01094	E2F1	tf	2.28894726365531	VIPER
Q14209	E2F2	tf	2.04500967154484	VIPER
O00716	E2F3	tf	2.42317353843425	VIPER
Q16254	E2F4	tf	10.4278603139949	VIPER
P19419	ELK1	tf	2.37979625258291	VIPER
Q92731	ESR2	tf	3.21290637129248	VIPER
P14921	ETS1	tf	2.50417811165391	VIPER
P15036	ETS2	tf	2.25322387876516	VIPER
P15407	FOSL1	tf	2.83458971522246	VIPER
P98177	FOXO4	tf	1.98543279039713	VIPER
P15976	GATA1	tf	-2.32032567523636	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.84531576231659	VIPER
Q16665	HIF1A	tf	6.75131946076798	VIPER
P20823	HNF1A	tf	-5.78137336550954	VIPER
P41235	HNF4A	tf	-2.74528316138324	VIPER
P10914	IRF1	tf	3.16610816475085	VIPER
P05412	JUN	rec	0	constrains
P01106	MYC	tf	12.5422099006042	VIPER
P04198	MYCN	tf	3.44730122584669	VIPER
Q16236	NFE2L2	tf	4.50549584710368	VIPER
SIGNOR-C13	NFKB_P65_P50	tf	2.90343037905587	VIPER
P19838	NFKB1	tf	2.68241042465876	VIPER
P23511	NFYA	tf	2.19073993481771	VIPER
P46531	NOTCH1	rec	0	constrains
Q04206	RELA	tf	3.60783436054145	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	8.19870545057089	VIPER
P48382	RFX5	tf	7.60476057506183	VIPER
Q13761	RUNX3	tf	-2.05427672134829	VIPER
P84022	SMAD3	rec	0	constrains
SIGNOR-C451	SOX17_POU5F1	tf	-2.38930139979875	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-3.86656651901843	VIPER
P08047	SP1	tf	2.63639027516099	VIPER
P11831	SRF	tf	1.98020761783304	VIPER
P42224	STAT1	tf	3.87647496001251	VIPER
P40763	STAT3	tf	4.78306594104497	VIPER
P42229	STAT5A	tf	2.4776743499535	VIPER
P05549	TFAP2A	tf	2.32993652362482	VIPER
P19532	TFE3	tf	3.87667768160858	VIPER
P19484	TFEB	tf	3.23682232148918	VIPER+PhosphoScore
P04637	TP53	rec	-1	constrains
P22415	USF1	tf	2.7147472638292	VIPER
Q15853	USF2	tf	2.42986093712199	VIPER
P11473	VDR	tf	2.35253321878023	VIPER
P46937	YAP1	tf	2.8652502187222	VIPER
P03372	ESR1	tf	-3.09357524659088	PhosphoScore
Q12778	FOXO1	tf	2.77849882580644	PhosphoScore
O95644	NFATC1	tf	-2.70398707623621	PhosphoScore
P06748	NPM1	tf	2.37343668035353	PhosphoScore
Q13315	ATM	rec	0	constrains
P30530	AXL	kin	2.1161595687956	VIPER
P15056	BRAF	kin	3.75860683710002	VIPER
Q06187	BTK	kin	2.0091473424348	VIPER
Q8N5S9	CAMKK1	kin	4.47469904867248	VIPER
Q96RR4	CAMKK2	kin	5.6707315682444	VIPER
Q15131	CDK10	kin	-2.27041091893098	VIPER
Q9BWU1	CDK19	kin	5.0838122092507	VIPER
Q15078	CDK5R1	kin	-2.40970342154971	VIPER
P49336	CDK8	kin	5.64774041169374	VIPER
P49759	CLK1	kin	-3.94272552475988	VIPER
P49760	CLK2	kin	-7.97680061170211	VIPER
P49761	CLK3	kin	-8.66057516269867	VIPER
Q9HAZ1	CLK4	kin	-4.60761167460324	VIPER
Q9HCP0	CSNK1G1	kin	2.23071137268904	VIPER
Q9Y6M4	CSNK1G3	kin	2.35220727002626	VIPER
SIGNOR-C18	CYCLIND_CDK4	kin	1.9744116943846	VIPER
Q16832	DDR2	kin	2.11947951619199	VIPER
Q9Y463	DYRK1B	kin	2.08523748181073	VIPER
P21709	EPHA1	kin	2.14502795803553	VIPER
Q8TF76	HASPIN	kin	-2.56497506162494	VIPER
Q9H2X6	HIPK2	kin	2.78791797642558	VIPER
P06213	INSR	kin	2.31421547865695	VIPER
P51617	IRAK1	kin	3.84480803020346	VIPER
O60674	JAK2	kin	2.28563718526808	VIPER
O95835	LATS1	kin	-2.79947800999325	VIPER
P07948	LYN	kin	3.06284786683595	VIPER
P28482	MAPK1	kin	3.12941825592319	VIPER
Q9UQ07	MOK	kin	2.25478324492682	VIPER
Q96PY6	NEK1	kin	3.72876398011959	VIPER
P51955	NEK2	kin	3.00060808265881	VIPER
P51957	NEK4	kin	4.19034283560676	VIPER
Q6P3R8	NEK5	kin	2.63803322201327	VIPER
Q8TDX7	NEK7	kin	4.03245840309861	VIPER
Q8TD19	NEK9	kin	3.11643210343445	VIPER
O60285	NUAK1	kin	-2.57586584716323	VIPER
Q9H093	NUAK2	kin	-3.63822466543653	VIPER
Q8NEB9	PIK3C3	kin	-3.26873333884296	VIPER
P11309	PIM1	kin	-3.80491543250247	VIPER
Q9P1W9	PIM2	kin	-2.69779881490314	VIPER
Q86V86	PIM3	kin	-2.95111194408121	VIPER
P53350	PLK1	kin	4.18804072457835	VIPER
O00444	PLK4	kin	3.29127075587749	VIPER
P51817	PRKX	kin	-2.37038296092405	VIPER
O43353	RIPK2	kin	6.23143154155557	VIPER
Q9Y572	RIPK3	kin	2.8065838210719	VIPER
