UNIPROT	gene_name	mf	final_score	method
P10275	AR	tf	5.3575413585125	VIPER
P18850	ATF6	tf	5.31299165040447	VIPER
Q99626	CDX2	tf	-3.29158697238128	VIPER
Q16254	E2F4	tf	8.36726728147582	VIPER
P18146	EGR1	tf	2.25130400125894	VIPER
P19419	ELK1	tf	2.46966415930756	VIPER
P03372	ESR1	tf	2.91961522124106	VIPER
Q92731	ESR2	tf	3.92500008290924	VIPER
Q01543	FLI1	tf	-2.10589068772948	VIPER
P55317	FOXA1	tf	2.473105493572	VIPER
O43524	FOXO3	tf	2.24445712878668	VIPER
P15976	GATA1	tf	-2.94606074553045	VIPER
P10070	GLI2	tf	-2.48956235145522	VIPER
SIGNOR-C418	HIF_1_COMPLEX	tf	2.58478203797358	VIPER
Q16665	HIF1A	tf	3.9125438151865	VIPER
P20823	HNF1A	tf	-6.07161076885352	VIPER
P01106	MYC	tf	10.9735252535577	VIPER
P04198	MYCN	tf	2.65928145496967	VIPER
Q13469	NFATC2	tf	-2.11853843499873	VIPER
Q16236	NFE2L2	tf	4.0191450545428	VIPER
Q14938	NFIX	tf	-2.13007034745013	VIPER
Q13285	NR5A1	tf	-2.60842316234237	VIPER
P26367	PAX6	tf	-2.47181721193404	VIPER
SIGNOR-C104	RFX_COMPLEX	tf	6.37588217440865	VIPER
P48382	RFX5	tf	5.42648558653291	VIPER
P84022	SMAD3	tf	2.34552386823893	VIPER
P56693	SOX10	tf	-2.17422546710342	VIPER
SIGNOR-C451	SOX17_POU5F1	tf	-2.93531856530963	VIPER
SIGNOR-C73	SOX2_POU5F1	tf	-4.57300769202495	VIPER
P42224	STAT1	tf	3.20572660111303	VIPER
P40763	STAT3	tf	2.60776551638182	VIPER
P05549	TFAP2A	tf	2.48976007314608	VIPER
Q92754	TFAP2C	tf	3.13680972211979	VIPER
P19532	TFE3	tf	4.13703713077271	VIPER
P19484	TFEB	tf	4.6412935980169	VIPER
P04637	TP53	tf	0.356890055644963	VIPER+PhosphoScore
Q15853	USF2	tf	2.89081959502258	VIPER
P11473	VDR	tf	2.23647222209489	VIPER
P46937	YAP1	tf	2.20993443702632	VIPER
Q00613	HSF1	tf	-2.60195361196989	PhosphoScore
P00519	ABL1	kin	2.97746911659481	VIPER
P27037	ACVR2A	kin	-9.68512882333233	VIPER
Q13705	ACVR2B	kin	-8.97352696149196	VIPER
Q13315	ATM	kin	-2.26860276727471	VIPER
P30530	AXL	kin	2.3355887196662	VIPER
P51451	BLK	kin	2.35926484804204	VIPER
P36894	BMPR1A	kin	-8.25313351738022	VIPER
O00238	BMPR1B	kin	-10.0835271134477	VIPER
Q13873	BMPR2	kin	-6.4661050574822	VIPER
Q06187	BTK	kin	2.04945721247963	VIPER
Q16566	CAMK4	kin	3.64574323456747	VIPER
Q96RR4	CAMKK2	kin	2.03425624024494	VIPER
O00311	CDC7	kin	-3.42584261047303	VIPER
Q00536	CDK16	kin	3.80433543060963	VIPER
Q07002	CDK18	kin	2.03375056544538	VIPER
Q9BWU1	CDK19	kin	5.09950885189182	VIPER
P50613	CDK7	kin	3.53814871323373	VIPER
P49336	CDK8	kin	6.46663798172672	VIPER
P49760	CLK2	kin	-3.32664644681997	VIPER
P49761	CLK3	kin	-4.21885850637385	VIPER
P41240	CSK	kin	3.04987019590222	VIPER
P68400	CSNK2A1	kin	-4.30519325513396	VIPER
P19784	CSNK2A2	kin	-2.14051238443574	VIPER
Q08345	DDR1	kin	2.48559574911412	VIPER
Q16832	DDR2	kin	2.31931804047672	VIPER
Q6XUX3	DSTYK	kin	-3.30755759222383	VIPER
Q9BY84	DUSP16	phos	3.03524631698826	VIPER
Q16828	DUSP6	phos	3.5786915986231	VIPER
Q16829	DUSP7	phos	3.26710103206524	VIPER
Q13202	DUSP8	phos	2.29151118533477	VIPER
O00418	EEF2K	kin	-2.65521751538087	VIPER+PhosphoScore
P00533	EGFR	kin	3.54644084355209	VIPER
P19525	EIF2AK2	kin	2.1700577241665	VIPER
P29317	EPHA2	kin	2.24217606255711	VIPER
P29322	EPHA8	kin	1.96371700327118	VIPER
Q8IXL6	FAM20C	kin	-2.92666031248314	VIPER
P22455	FGFR4	kin	2.12433657810495	VIPER
P09769	FGR	kin	2.76808358887105	VIPER
P35557	GCK	kin	-2.16133661626264	VIPER
P25098	GRK2	kin	-5.87062696615552	VIPER
P35626	GRK3	kin	-3.28941175994614	VIPER
P32298	GRK4	kin	-6.73612331911008	VIPER
Q8WTQ7	GRK7	kin	-5.87371213578318	VIPER
P08631	HCK	kin	2.71180420663381	VIPER
Q9NWZ3	IRAK4	kin	2.25900283780852	VIPER
P10721	KIT	kin	2.07229538629429	VIPER
Q8IVT5	KSR1	kin	2.991802388689	VIPER
P06239	LCK	kin	2.74593767396719	VIPER
P53667	LIMK1	kin	3.00202821154002	VIPER
P53671	LIMK2	kin	1.99227342072147	VIPER
P29376	LTK	kin	2.06122381649979	VIPER
P07948	LYN	kin	2.23824332793046	VIPER
Q02750	MAP2K1	kin	2.43414091183908	VIPER
P36507	MAP2K2	kin	2.50794876787603	VIPER
P45985	MAP2K4	kin	2.94513324072617	VIPER
Q99558	MAP3K14	kin	2.8280408223445	VIPER
Q9Y2U5	MAP3K2	kin	2.17715097104309	VIPER
P28482	MAPK1	kin	2.53897821302125	VIPER+PhosphoScore
Q15759	MAPK11	kin	2.87541363705367	VIPER
P27361	MAPK3	kin	2.62310334980238	VIPER+PhosphoScore
Q13164	MAPK7	kin	2.04834765464822	VIPER
P49137	MAPKAPK2	kin	2.48549390681892	VIPER+PhosphoScore
Q16644	MAPKAPK3	kin	2.76411467215779	VIPER
Q8IW41	MAPKAPK5	kin	2.04671154289263	VIPER
Q9P0L2	MARK1	kin	-2.26712255239398	VIPER
Q7KZI7	MARK2	kin	-3.31401656377282	VIPER
P27448	MARK3	kin	-2.31746535615532	VIPER
Q96L34	MARK4	kin	-3.17002433808434	VIPER
Q6P0Q8	MAST2	kin	-7.63312691844529	VIPER
P08581	MET	kin	2.10423074655587	VIPER
P00540	MOS	kin	-3.00335306744274	VIPER
Q04912	MST1R	kin	2.24497865091893	VIPER
O15146	MUSK	kin	2.40855214625637	VIPER
Q86YV6	MYLK4	kin	2.9444166729572	VIPER
Q8NEV4	MYO3A	kin	-2.2482495762494	VIPER
P04629	NTRK1	kin	2.56816244664453	VIPER
Q16620	NTRK2	kin	2.19203392257614	VIPER
P09619	PDGFRB	kin	2.158505359706	VIPER
Q15120	PDK3	kin	3.22335670084466	VIPER
P15735	PHKG2	kin	2.39800942076939	VIPER
P53350	PLK1	kin	-3.15922287977184	VIPER
Q9NYY3	PLK2	kin	-9.74763111487566	VIPER
